window,level,agent,seed,total_return,sharpe,execution_fill_rate,turnover_events
rates_drawdown_2022,E1_default_stress,naive-momentum,2,1.8585863621582264,22.005954156296987,0.8295302013422818,618
rates_drawdown_2022,E1_default_stress,naive-momentum,3,1.7714369293131238,20.42892487943596,0.8437086092715231,637
rates_drawdown_2022,E1_default_stress,mean-reversion,1,-0.3996632573955048,-10.528470111073505,0.8609865470852018,384
rates_drawdown_2022,E1_default_stress,mean-reversion,2,-0.36289468291894944,-8.88616892635434,0.8287671232876712,363
rates_drawdown_2022,E1_default_stress,mean-reversion,3,-0.36416718416176974,-8.677055926719008,0.8333333333333334,365
rates_drawdown_2022,E1_default_stress,risk-parity,1,0.34560336600271424,6.667273533901945,0.8753488372093023,941
rates_drawdown_2022,E1_default_stress,risk-parity,2,0.4921701332430346,9.004559619784722,0.8608534322820037,928
rates_drawdown_2022,E1_default_stress,risk-parity,3,0.45799556454262236,7.745226944559887,0.8850787766450418,955
rates_drawdown_2022,E1_default_stress,minimum-variance,1,0.4281733010641984,8.546184714277315,0.8392523364485981,898
rates_drawdown_2022,E1_default_stress,minimum-variance,2,0.48312511585313467,9.808188118026054,0.8770949720670391,942
rates_drawdown_2022,E1_default_stress,minimum-variance,3,0.6038715139353112,10.992455738612074,0.8701787394167451,925
rates_drawdown_2022,E1_default_stress,random,1,0.24613744564187234,4.873128774945226,0.7774480712166172,786
rates_drawdown_2022,E1_default_stress,random,2,0.327826019647123,6.847546707044923,0.8011583011583011,830
rates_drawdown_2022,E1_default_stress,random,3,0.26039096619456137,4.654357983591958,0.8011472275334608,838
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,1,0.48834355091197246,8.423175882812444,0.8612167300380228,906
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,2,0.5798222183316615,9.784692804357046,0.867816091954023,906
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,3,0.5930970230002637,9.525863843454935,0.8787010506208214,920
rates_drawdown_2022,E2_spread_20bps,signal-weighted,1,1.0796139409308458,16.369124845933268,0.8003072196620584,521
rates_drawdown_2022,E2_spread_20bps,signal-weighted,2,1.245006335176825,17.102306738322373,0.836940836940837,580
rates_drawdown_2022,E2_spread_20bps,signal-weighted,3,0.976710524710414,14.374972919590443,0.8337950138504155,602
rates_drawdown_2022,E2_spread_20bps,naive-momentum,1,1.5492290841123335,19.28041196322915,0.823943661971831,585
rates_drawdown_2022,E2_spread_20bps,naive-momentum,2,1.7510588127169857,21.101781110418898,0.8333333333333334,620
rates_drawdown_2022,E2_spread_20bps,naive-momentum,3,1.6620868990382696,19.529963270921183,0.8514588859416445,642
rates_drawdown_2022,E2_spread_20bps,mean-reversion,1,-0.4217104455022548,-11.269304578839296,0.8565022421524664,382
rates_drawdown_2022,E2_spread_20bps,mean-reversion,2,-0.38889955486671157,-9.700283095763918,0.8333333333333334,365
rates_drawdown_2022,E2_spread_20bps,mean-reversion,3,-0.3932498537612651,-9.590277830499293,0.8375286041189931,366
rates_drawdown_2022,E2_spread_20bps,risk-parity,1,0.2890742950747811,5.716215217266331,0.8700092850510678,937
rates_drawdown_2022,E2_spread_20bps,risk-parity,2,0.43628322115751184,8.144422076447439,0.8513011152416357,916
