scenario_key,scenario_id,scenario_label,provider,model,seed,seed_index,stress_family,participation_rate,spread_bps,latency_steps,parse_coverage,evidence_tags,claim_scope,total_return,max_drawdown,sharpe,execution_fill_rate,rejected_order_count,risk_clipped_decisions,risk_violation_count,alpha_pre_risk_total_return,alpha_pre_risk_sharpe,alpha_pre_risk_hit_rate,alpha_pre_risk_steps,alpha_quality_score,risk_discipline_score,execution_robustness_score,reproducibility_hash,submission,summary
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,always-hold,53,0,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:f6d12eaf7bc644ea3465f144c226ea058f478e474156958d1a06b71bd2d66306,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_always_hold__seed_53.json,docs/results/model_matrix/spread_explosion__baseline_always_hold__seed_53_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,always-hold,57,1,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:ea8e3471713cc1a994a25dae87a051f02009de413656bc3aaa79b9310a524cb6,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_always_hold__seed_57.json,docs/results/model_matrix/spread_explosion__baseline_always_hold__seed_57_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,always-hold,63,2,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:90ffb0a33779be056115d57464bbf2bd2ddd4ab194ae7539f29f0d51ceda030b,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_always_hold__seed_63.json,docs/results/model_matrix/spread_explosion__baseline_always_hold__seed_63_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,always-hold,69,3,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:e0bc6cfad842b84395e7dedd18938b4773af9e744be27619734fb5eaad0eaf73,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_always_hold__seed_69.json,docs/results/model_matrix/spread_explosion__baseline_always_hold__seed_69_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,always-hold,77,4,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:1aa1a999eea5f773a61eef4bd39c025650098c473622665e493b2d4c2fdc764b,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_always_hold__seed_77.json,docs/results/model_matrix/spread_explosion__baseline_always_hold__seed_77_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,random,65,0,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.019712078721168425,-0.010992481763758666,4.315331652186966,0.21428571428571427,3,0,2,0.04528650576598703,10.880863542910355,0.6666666666666666,6,0.8102279713068041,0.625,0.45591455346773463,sha256:a59a34b1b3ff18154a2c6c49f38542fa96371037902e9ed3b3f37da0fb53b4f1,examples/benchmark_submissions/model_matrix/latency_spike__baseline_random__seed_65.json,docs/results/model_matrix/latency_spike__baseline_random__seed_65_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,random,69,1,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0033069864105768065,-0.003914409851032752,2.3043697784858135,0.1875,5,0,6,0.032495227348429134,9.588676827902882,0.8333333333333334,6,0.8147809282006322,0.125,0.46890078743170616,sha256:210515aca353d3f076f5f624fd3b72458a1a61feb8c80ec065f1e5c8210f4ac2,examples/benchmark_submissions/model_matrix/latency_spike__baseline_random__seed_69.json,docs/results/model_matrix/latency_spike__baseline_random__seed_69_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,random,75,2,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.020251005847438774,-0.03459088806653532,-2.9559149108724148,0.25,4,0,0,0.058687854243018256,8.307112075993803,0.8571428571428571,7,0.8784762434753626,1.0,0.45758743900725296,sha256:181d6d3404bd3b031d693be4c4d564239c07c7ce33c384d942aad4dca6bcc09f,examples/benchmark_submissions/model_matrix/latency_spike__baseline_random__seed_75.json,docs/results/model_matrix/latency_spike__baseline_random__seed_75_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,random,81,3,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.04751807345339354,-0.003328734489197127,8.504327588191867,0.1875,5,0,0,0.10711329325006291,18.2090437267872,0.8571428571428571,7,0.9714285714285715,1.0,0.43954012441601,sha256:012721f5cc0f604897f2e1fcd19669ec09cc92cdd03e8f594541667c844c6f19,examples/benchmark_submissions/model_matrix/latency_spike__baseline_random__seed_81.json,docs/results/model_matrix/latency_spike__baseline_random__seed_81_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,random,89,4,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.007008492925911547,-0.007008492925911547,-12.440617599754322,0.3333333333333333,2,0,6,-0.007701197309939789,-3.7386601186530943,0.75,4,0.3576723060526355,0.0,0.5390707580002797,sha256:381c3fa51ad8829c0fe4ae0171dabec4cec1e8c514a09622e74e5997028e5385,examples/benchmark_submissions/model_matrix/latency_spike__baseline_random__seed_89.json,docs/results/model_matrix/latency_spike__baseline_random__seed_89_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,always-hold,65,0,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:fd3ab766cf8e028e48f327c867424833d5ea8ea4495792aaeed1fc14504f6840,examples/benchmark_submissions/model_matrix/latency_spike__baseline_always_hold__seed_65.json,docs/results/model_matrix/latency_spike__baseline_always_hold__seed_65_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,always-hold,69,1,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:29d627fb2020db782d17a8b72728cb7b536d7aaec3951ab7eea2fd528a4c82f3,examples/benchmark_submissions/model_matrix/latency_spike__baseline_always_hold__seed_69.json,docs/results/model_matrix/latency_spike__baseline_always_hold__seed_69_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,always-hold,75,2,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:828ff0cc0185c46011bae40b05f4a04308f48947dc1ed65b4c1f00bbd2b7194e,examples/benchmark_submissions/model_matrix/latency_spike__baseline_always_hold__seed_75.json,docs/results/model_matrix/latency_spike__baseline_always_hold__seed_75_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,always-hold,81,3,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:0803defa1f4e25532c5a2f98205b31e04b125ae71dde35ae00a9414c490a2fa5,examples/benchmark_submissions/model_matrix/latency_spike__baseline_always_hold__seed_81.json,docs/results/model_matrix/latency_spike__baseline_always_hold__seed_81_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,baseline,always-hold,89,4,execution,0.03,25.0,4,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:a6890d44909ff2ab39ad4feab7b6d74a399ba3d3fd0bc3e6411f484f1debe541,examples/benchmark_submissions/model_matrix/latency_spike__baseline_always_hold__seed_89.json,docs/results/model_matrix/latency_spike__baseline_always_hold__seed_89_summary.json
