scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
jump_tail,E0_ideal,naive-momentum,10,11.315113801705712,7.393802255372658,7.447377739304909,16.179180025798125,0.11820704332986783,1
jump_tail,E0_ideal,no-trade-band,10,9.192663667919359,8.401306920236983,4.237829361618511,13.98593681741122,0.08154743478961911,5
jump_tail,E0_ideal,random,10,5.126376195711309,6.022948909334123,1.8123095019978053,8.87034066849549,0.04171597200904219,6
jump_tail,E0_ideal,risk-parity,10,9.65146073207165,8.704723179297703,4.775795293421433,14.854537442875374,0.0869285592262491,4
jump_tail,E0_ideal,signal-weighted,10,4.877579066948716,4.872042280247917,1.9899521113029692,7.682919839989536,0.0398113213751594,7
jump_tail,E1_default_stress,buy-and-hold,10,8.652880208146172,7.08586033623442,4.734835966445428,13.013394205857182,0.07084333785189587,1
jump_tail,E1_default_stress,mean-reversion,10,0.20950621536352093,5.631393472601313,-2.755840743914198,3.860983872364888,0.011151693093122816,8
jump_tail,E1_default_stress,minimum-variance,10,7.89716175083433,7.096391133803637,3.8789880925348483,12.101750711918715,0.0766357907102119,2
jump_tail,E1_default_stress,naive-momentum,10,5.9107090431379135,5.8126284568793265,2.8667655342694633,9.822457144947666,0.06770122306541838,3
jump_tail,E1_default_stress,no-trade-band,10,4.757357337233363,8.20006114892094,0.07576860103367507,9.678982764272437,0.03477006440821954,5
jump_tail,E1_default_stress,random,10,3.698685369976034,5.469180721502816,0.47482694903174316,6.935161247573508,0.028441888158623828,6
jump_tail,E1_default_stress,risk-parity,10,5.054753974195019,7.639208669761697,0.662405162429646,9.618802151214547,0.036596990386142746,4
jump_tail,E1_default_stress,signal-weighted,10,2.575551473387612,6.707638696599354,-1.5059692764677872,6.274905661523137,0.018714816274918656,7
jump_tail,E2_harsh_corner,buy-and-hold,10,6.892976352692736,3.6914373470506994,4.7755911807204035,9.13110011106715,0.056473055500586525,2
jump_tail,E2_harsh_corner,mean-reversion,10,4.304545001605467,6.1820827775873655,0.51506166025861,7.694577597966216,0.05770462727834421,6
jump_tail,E2_harsh_corner,minimum-variance,10,6.966470119336978,4.713659444048414,4.375954460251508,9.84758812843815,0.06186787840451204,1
jump_tail,E2_harsh_corner,naive-momentum,10,3.996166386875506,5.238122493172195,0.7991916204319793,7.067336711635666,0.04539075127740082,7
jump_tail,E2_harsh_corner,no-trade-band,10,5.299616553697701,5.118361482458348,2.1889568627268448,8.208436675872482,0.047180043333670985,4
jump_tail,E2_harsh_corner,random,10,5.649700290389363,4.4209801621108396,3.0074074626472083,8.275663468503009,0.0485720949594051,3
jump_tail,E2_harsh_corner,risk-parity,10,4.645050106284162,4.991207851010563,1.6208144745336068,7.446534913859692,0.04502579905821417,5
jump_tail,E2_harsh_corner,signal-weighted,10,1.6003189928246329,4.2228206822290915,-0.7734391513305426,4.096461753993885,0.019187250142847924,8
jump_tail,E2_latency_3,buy-and-hold,10,7.158190285265748,3.7391883063223905,5.033337927285947,9.422307947508509,0.05810747302616901,2
jump_tail,E2_latency_3,mean-reversion,10,4.5877715473949525,6.150092041672158,0.8269648860005681,7.96599036034076,0.060832365872713956,6
jump_tail,E2_latency_3,minimum-variance,10,7.281664175813951,4.757483814261468,4.673347760220916,10.190079013970305,0.06417211168298557,1
jump_tail,E2_latency_3,naive-momentum,10,4.288278965548203,5.272117881387447,1.0440868583447849,7.362630391225771,0.0483808816043914,7
jump_tail,E2_latency_3,no-trade-band,10,5.580021925948705,5.157986614458416,2.457633156744367,8.537821650641693,0.049362207704005415,4
jump_tail,E2_latency_3,random,10,6.04299992073941,4.451510313815327,3.3655643816418555,8.672149058111549,0.05172399471852307,3
jump_tail,E2_latency_3,risk-parity,10,4.9213250438179,5.007767555373194,1.8937062500965045,7.735833763192652,0.04750533366936608,5
jump_tail,E2_latency_3,signal-weighted,10,1.969120443896204,4.257949988147418,-0.4317498737632414,4.56818468815219,0.02228363130738442,8
jump_tail,E2_participation_1pct,buy-and-hold,10,8.652880208146172,7.08586033623442,4.734835966445428,13.013394205857182,0.07084333785189587,1
jump_tail,E2_participation_1pct,mean-reversion,10,0.20950621536352093,5.631393472601313,-2.755840743914198,3.860983872364888,0.011151693093122816,8
jump_tail,E2_participation_1pct,minimum-variance,10,7.89716175083433,7.096391133803637,3.8789880925348483,12.101750711918715,0.0766357907102119,2
jump_tail,E2_participation_1pct,naive-momentum,10,5.9107090431379135,5.8126284568793265,2.8667655342694633,9.822457144947666,0.06770122306541838,3
jump_tail,E2_participation_1pct,no-trade-band,10,4.757357337233363,8.20006114892094,0.07576860103367507,9.678982764272437,0.03477006440821954,5
jump_tail,E2_participation_1pct,random,10,3.698685369976034,5.469180721502816,0.47482694903174316,6.935161247573508,0.028441888158623828,6
jump_tail,E2_participation_1pct,risk-parity,10,5.054753974195019,7.639208669761697,0.662405162429646,9.618802151214547,0.036596990386142746,4
jump_tail,E2_participation_1pct,signal-weighted,10,2.575551473387612,6.707638696599354,-1.5059692764677872,6.274905661523137,0.018714816274918656,7
jump_tail,E2_spread_20bps,buy-and-hold,10,8.361204378896119,6.9253294349735475,4.509435263678643,12.611463455420433,0.06915210046686504,1
jump_tail,E2_spread_20bps,mean-reversion,10,-0.19004443786590455,5.688390698563557,-3.2014495171396895,3.476348412760783,0.0064127188345991844,8
jump_tail,E2_spread_20bps,minimum-variance,10,7.465986012757234,6.985396384420167,3.506694811038904,11.5976543077449,0.07268531194901011,2
jump_tail,E2_spread_20bps,naive-momentum,10,5.498847582878235,5.799984432823865,2.4889307049500196,9.38967921834913,0.06285841448677282,3
jump_tail,E2_spread_20bps,no-trade-band,10,4.3011009117446495,7.930871059142677,-0.2336322025942441,9.05091701756463,0.03072546413600129,5
jump_tail,E2_spread_20bps,random,10,3.074742653571427,5.307485884984515,-0.12339242519236829,6.194537782117444,0.022866890906479233,6
jump_tail,E2_spread_20bps,risk-parity,10,4.4781079468461105,7.37047873154394,0.2890578791711288,8.866083200031088,0.03140732039971038,4
jump_tail,E2_spread_20bps,signal-weighted,10,2.0526824261112817,6.685310498984421,-2.01727948117505,5.762182256236477,0.013937815885467187,7
