kind,dose,decay,risk,seed,memory_driven_leverage_amplification,max_memory_driven_leverage_amplification,memory_pollution_ratio,total_return,max_drawdown
missing_equity,0.1,1.0,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
missing_equity,0.1,1.0,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
missing_equity,0.1,1.0,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
missing_equity,0.25,1.0,none,1,0.47263333333333335,1.064,0.1965277777777778,0.2539050728024643,-0.020221869390788627
missing_equity,0.25,1.0,none,2,0.4122166666666667,1.064,0.1965277777777778,0.301191152468576,-0.030079290778562195
missing_equity,0.25,1.0,none,3,0.4331416666666667,1.0640000000000003,0.1965277777777778,0.331605992783365,-0.023120697504056986
missing_equity,0.25,1.0,none,4,0.45260000000000006,1.064,0.1965277777777778,0.3374215194367347,-0.011322428551874597
missing_equity,0.25,1.0,none,5,0.48655000000000004,1.064,0.1965277777777778,0.35249485645255296,-0.02054142587563612
missing_equity,0.25,1.0,none,6,0.4502166666666667,1.064,0.1965277777777778,0.25198146683984546,-0.03347065057952314
missing_equity,0.25,1.0,none,7,0.4579166666666667,1.064,0.1965277777777778,0.31053318406483954,-0.03802261041031463
missing_equity,0.25,1.0,none,8,0.4815166666666667,1.064,0.1965277777777778,0.32119389119763997,-0.019734951770243758
missing_equity,0.25,1.0,none,9,0.4578125,1.064,0.1965277777777778,0.3744796014651144,-0.019108764701117775
missing_equity,0.25,1.0,none,10,0.4296666666666667,1.064,0.1965277777777778,0.2635278020397611,-0.03100873241028379
missing_equity,0.5,1.0,none,1,0.4367666666666667,1.048,0.39722222222222225,0.25596646113314914,-0.016511974438023658
missing_equity,0.5,1.0,none,2,0.38053333333333333,1.048,0.39722222222222225,0.2982935995885896,-0.024156267314878188
missing_equity,0.5,1.0,none,3,0.39313333333333333,1.048,0.39722222222222225,0.3163028703129793,-0.021945791392514735
missing_equity,0.5,1.0,none,4,0.41036666666666666,1.048,0.39722222222222225,0.3232566486084316,-0.014141176181576065
missing_equity,0.5,1.0,none,5,0.44156666666666666,1.048,0.39722222222222225,0.3365683275802829,-0.018417448198850828
missing_equity,0.5,1.0,none,6,0.41426666666666667,1.048,0.39722222222222225,0.23130188295460763,-0.03174428903665438
missing_equity,0.5,1.0,none,7,0.4242,1.048,0.39722222222222225,0.30636558084020016,-0.03475548959428465
missing_equity,0.5,1.0,none,8,0.4409,1.048,0.39722222222222225,0.31688508698251105,-0.018100599823279828
missing_equity,0.5,1.0,none,9,0.4302,1.048,0.39722222222222225,0.34657888349083654,-0.01770558790875265
missing_equity,0.5,1.0,none,10,0.39516666666666667,1.048,0.39722222222222225,0.2622795503533293,-0.02898029543607883
missing_equity,0.75,1.0,none,1,0.29916666666666664,1.0,0.7868055555555556,0.1647282774715464,-0.023586817466496712
missing_equity,0.75,1.0,none,2,0.2575,0.6,0.7868055555555556,0.2307935531881231,-0.019017511310481572
missing_equity,0.75,1.0,none,3,0.2758333333333333,1.0,0.7868055555555556,0.23823572437196416,-0.017543813768366112
missing_equity,0.75,1.0,none,4,0.28583333333333333,1.0,0.7868055555555556,0.2402244099253792,-0.00935200454048879
missing_equity,0.75,1.0,none,5,0.3025,0.6,0.7868055555555556,0.2567035615083453,-0.013517658419417322
missing_equity,0.75,1.0,none,6,0.2833333333333333,1.0,0.7868055555555556,0.20921048966280442,-0.02149908925340005
missing_equity,0.75,1.0,none,7,0.2825,0.6,0.7868055555555556,0.18417783608352778,-0.02299470167272266
missing_equity,0.75,1.0,none,8,0.29916666666666664,1.0,0.7868055555555556,0.2143442260141617,-0.014015161412331612
missing_equity,0.75,1.0,none,9,0.2841666666666667,1.0,0.7868055555555556,0.2530750021203074,-0.013803547959215678
missing_equity,0.75,1.0,none,10,0.27416666666666667,1.0,0.7868055555555556,0.19409550656530938,-0.020237563039556483
loss_streak,0.0,1.0,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
loss_streak,0.0,1.0,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
loss_streak,0.0,1.0,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
loss_streak,0.0,1.0,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
loss_streak,0.0,1.0,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
loss_streak,0.0,1.0,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
loss_streak,0.0,1.0,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
loss_streak,0.0,1.0,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
loss_streak,0.0,1.0,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
loss_streak,0.0,1.0,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
loss_streak,1.0,1.0,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,1.0,1.0,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,1.0,1.0,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,1.0,1.0,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,1.0,1.0,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,1.0,1.0,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,1.0,1.0,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,1.0,1.0,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,1.0,1.0,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,1.0,1.0,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,3.0,1.0,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,3.0,1.0,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,3.0,1.0,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,3.0,1.0,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,3.0,1.0,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,3.0,1.0,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,3.0,1.0,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,3.0,1.0,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,3.0,1.0,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,3.0,1.0,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,5.0,1.0,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,5.0,1.0,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,5.0,1.0,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,5.0,1.0,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,5.0,1.0,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,5.0,1.0,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,5.0,1.0,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,5.0,1.0,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,5.0,1.0,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,5.0,1.0,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
fake_rejections,0.0,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_rejections,0.0,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_rejections,0.0,0.85,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_rejections,0.0,0.85,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_rejections,0.0,0.85,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_rejections,0.0,0.85,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_rejections,0.0,0.85,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_rejections,0.0,0.85,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_rejections,0.0,0.85,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_rejections,0.0,0.85,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.16610998275401356,-0.028249730921315552
fake_rejections,0.1,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_rejections,0.1,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_rejections,0.1,0.85,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_rejections,0.1,0.85,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_rejections,0.1,0.85,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_rejections,0.1,0.85,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_rejections,0.1,0.85,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_rejections,0.1,0.85,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_rejections,0.1,0.85,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_rejections,0.1,0.85,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.16610998275401356,-0.028249730921315552
fake_rejections,0.25,0.85,max-position,1,0.44441906141809956,1.0,0.2065921119146995,0.16767159663770737,-0.02359395376514828
fake_rejections,0.25,0.85,max-position,2,0.3872951569059339,0.9296227887310178,0.1907086193979409,0.20793479766852174,-0.02251449981465825
fake_rejections,0.25,0.85,max-position,3,0.41121573519655447,1.0,0.1879606272232099,0.24538842523639914,-0.016278426838376214
fake_rejections,0.25,0.85,max-position,4,0.42581060552438765,1.0,0.1933417150989416,0.23340927926771027,-0.013133154542100844
fake_rejections,0.25,0.85,max-position,5,0.4518142748925227,0.9296227887310178,0.20007261032094562,0.2561584828778578,-0.01626269009095138
fake_rejections,0.25,0.85,max-position,6,0.4209138043966131,1.0,0.19640474528362162,0.22495590365217444,-0.023078644866061038
fake_rejections,0.25,0.85,max-position,7,0.4251746348467511,0.9296227887310178,0.19419009526798434,0.22011490009932655,-0.018157395374096774
fake_rejections,0.25,0.85,max-position,8,0.44687719961261535,1.0,0.19871011094713875,0.21596528641262447,-0.01833255581584503
fake_rejections,0.25,0.85,max-position,9,0.4235656910708859,1.0,0.19713955273649733,0.2890380222052711,-0.012188789557823543
fake_rejections,0.25,0.85,max-position,10,0.3958703342231495,1.0,0.1977416318546089,0.15976548532885038,-0.026071136862543254
fake_rejections,0.5,0.85,max-position,1,0.39558955376056865,1.0,0.4050261668848459,0.16291466546473066,-0.02108305332332472
fake_rejections,0.5,0.85,max-position,2,0.3429944111231514,0.8468260695910386,0.3926938918826352,0.19870716540735378,-0.02146945681028345
fake_rejections,0.5,0.85,max-position,3,0.36774507019941655,1.0,0.38584553503162383,0.23495120827408833,-0.014956687897263121
fake_rejections,0.5,0.85,max-position,4,0.38103531570216553,1.0,0.39674356733260674,0.22539560449094975,-0.011529202470004551
fake_rejections,0.5,0.85,max-position,5,0.40036216893811344,0.8468260695910386,0.40507435057638425,0.25071767891766195,-0.01672344960482197
fake_rejections,0.5,0.85,max-position,6,0.37352801151368176,1.0,0.39924578119699183,0.21100497254033024,-0.02196023786244805
fake_rejections,0.5,0.85,max-position,7,0.37882371669017606,0.8468260695910386,0.39525893477957097,0.2105041773708045,-0.01758076429665134
fake_rejections,0.5,0.85,max-position,8,0.39822960500926047,1.0,0.39352115053260656,0.20865533510615708,-0.01711429117233454
fake_rejections,0.5,0.85,max-position,9,0.3767496557860801,1.0,0.3985328465194543,0.2802705411826252,-0.010561223992335944
fake_rejections,0.5,0.85,max-position,10,0.3531403611254826,1.0,0.39474581973337536,0.15876035826906643,-0.022342783898497642
fake_rejections,0.75,0.85,max-position,1,0.1962382525238141,1.0,0.7830346209594536,0.1102939690848781,-0.012074316913411431
fake_rejections,0.75,0.85,max-position,2,0.1665005678265735,0.4126334092261128,0.7883363365973209,0.13464127748896404,-0.01461064845340132
fake_rejections,0.75,0.85,max-position,3,0.18252213761759592,1.0,0.7807984667453614,0.1682354558950998,-0.011731771474765673
fake_rejections,0.75,0.85,max-position,4,0.18837752132132082,1.0,0.789197303756977,0.14517443193095558,-0.006887440822922475
fake_rejections,0.75,0.85,max-position,5,0.1951946967884041,0.4126334092261128,0.79021561645319,0.1584448371044398,-0.007737028452729389
fake_rejections,0.75,0.85,max-position,6,0.1871040504189832,1.0,0.7892337644442561,0.11239853928241228,-0.015572025360322317
fake_rejections,0.75,0.85,max-position,7,0.18411245262318815,0.4126334092261128,0.7855844822879173,0.12108402230656523,-0.011886944288209356
fake_rejections,0.75,0.85,max-position,8,0.19522339602773486,1.0,0.7888333999981987,0.13424244910876748,-0.008601330093792048
fake_rejections,0.75,0.85,max-position,9,0.18543344340875986,1.0,0.7900294270724567,0.16418945625182624,-0.007859443203030114
fake_rejections,0.75,0.85,max-position,10,0.18140917348353475,1.0,0.7770960036577761,0.11342178815685666,-0.014702614118320745
fake_violations,0.0,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_violations,0.0,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_violations,0.0,0.85,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_violations,0.0,0.85,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_violations,0.0,0.85,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_violations,0.0,0.85,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_violations,0.0,0.85,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_violations,0.0,0.85,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_violations,0.0,0.85,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_violations,0.0,0.85,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.16610998275401356,-0.028249730921315552
fake_violations,0.1,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_violations,0.1,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_violations,0.1,0.85,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_violations,0.1,0.85,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_violations,0.1,0.85,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_violations,0.1,0.85,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_violations,0.1,0.85,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_violations,0.1,0.85,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_violations,0.1,0.85,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_violations,0.1,0.85,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.16610998275401356,-0.028249730921315552
fake_violations,0.25,0.85,max-position,1,0.29033072325509807,1.0,0.2065921119146995,0.14915670320629415,-0.01726642339246176
fake_violations,0.25,0.85,max-position,2,0.25174185198885707,0.6042548126751615,0.1907086193979409,0.1804509799751064,-0.019100606142503307
fake_violations,0.25,0.85,max-position,3,0.27020689454442703,1.0,0.1879606272232099,0.2111732550418315,-0.012998745989058702
fake_violations,0.25,0.85,max-position,4,0.2796935602575186,1.0,0.1933417150989416,0.20327779723268313,-0.00978134316078172
fake_violations,0.25,0.85,max-position,5,0.2936792786801397,0.6042548126751615,0.20007261032094562,0.23125242675019098,-0.010732138766108013
fake_violations,0.25,0.85,max-position,6,0.2765106395244652,1.0,0.19640474528362162,0.17722649773804644,-0.016425120218234612
fake_violations,0.25,0.85,max-position,7,0.27636351265038817,0.6042548126751616,0.19419009526798434,0.17457786573494083,-0.013399680354841847
fake_violations,0.25,0.85,max-position,8,0.29192851308153334,1.0,0.19871011094713875,0.19368410931645763,-0.01262940282272984
fake_violations,0.25,0.85,max-position,9,0.2767760325294092,1.0,0.19713955273649733,0.24515481007212192,-0.00858123365553387
fake_violations,0.25,0.85,max-position,10,0.2663444778382973,1.0,0.1977416318546089,0.15766939226132615,-0.01987753526225322
fake_violations,0.5,0.85,max-position,1,0.258591543277703,1.0,0.4050261668848459,0.14572485412144354,-0.013444284953678776
fake_violations,0.5,0.85,max-position,2,0.22294636723004838,0.550436945234175,0.3926938918826352,0.17090998749184916,-0.017695993954786382
fake_violations,0.5,0.85,max-position,3,0.24195096229628746,1.0,0.38584553503162383,0.20531422671485666,-0.014187590987076892
fake_violations,0.5,0.85,max-position,4,0.25058962187307426,1.0,0.39674356733260674,0.18830505179333623,-0.008734585015750196
fake_violations,0.5,0.85,max-position,5,0.2602354098097737,0.550436945234175,0.40507435057638425,0.2136628814586039,-0.01089852585655915
fake_violations,0.5,0.85,max-position,6,0.2457098741505598,1.0,0.39924578119699183,0.16361476853833934,-0.017016580352444022
fake_violations,0.5,0.85,max-position,7,0.24623541584861444,0.550436945234175,0.39525893477957097,0.16572004751142355,-0.011599156865835347
fake_violations,0.5,0.85,max-position,8,0.26030757658935266,1.0,0.39352115053260656,0.17775927285075221,-0.011413219785010642
fake_violations,0.5,0.85,max-position,9,0.24634560959428542,1.0,0.3985328465194543,0.2228702692745823,-0.009624368921785531
fake_violations,0.5,0.85,max-position,10,0.23803879993770166,1.0,0.39474581973337536,0.1532779720238313,-0.01797758862926102
fake_violations,0.75,0.85,max-position,1,0.1962382525238141,1.0,0.7830346209594536,0.1102939690848781,-0.012074316913411431
fake_violations,0.75,0.85,max-position,2,0.1665005678265735,0.4126334092261128,0.7883363365973209,0.13464127748896404,-0.01461064845340132
fake_violations,0.75,0.85,max-position,3,0.18252213761759592,1.0,0.7807984667453614,0.1682354558950998,-0.011731771474765673
fake_violations,0.75,0.85,max-position,4,0.18837752132132082,1.0,0.789197303756977,0.14517443193095558,-0.006887440822922475
fake_violations,0.75,0.85,max-position,5,0.1951946967884041,0.4126334092261128,0.79021561645319,0.1584448371044398,-0.007737028452729389
fake_violations,0.75,0.85,max-position,6,0.1871040504189832,1.0,0.7892337644442561,0.11239853928241228,-0.015572025360322317
fake_violations,0.75,0.85,max-position,7,0.18411245262318815,0.4126334092261128,0.7855844822879173,0.12108402230656523,-0.011886944288209356
fake_violations,0.75,0.85,max-position,8,0.19522339602773486,1.0,0.7888333999981987,0.13424244910876748,-0.008601330093792048
fake_violations,0.75,0.85,max-position,9,0.18543344340875986,1.0,0.7900294270724567,0.16418945625182624,-0.007859443203030114
fake_violations,0.75,0.85,max-position,10,0.18140917348353475,1.0,0.7770960036577761,0.11342178815685666,-0.014702614118320745
missing_equity,0.0,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
missing_equity,0.0,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
missing_equity,0.0,0.85,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
missing_equity,0.0,0.85,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
missing_equity,0.0,0.85,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
missing_equity,0.0,0.85,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
missing_equity,0.0,0.85,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
missing_equity,0.0,0.85,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
missing_equity,0.0,0.85,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
missing_equity,0.0,0.85,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.16610998275401356,-0.028249730921315552
missing_equity,0.1,0.85,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
missing_equity,0.1,0.85,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
