scenario,level,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
high_vol,E0_ideal,signal-weighted,104,0.25066067594394204,4.460540053895062,-0.024866974766484806,1.0,158.6602371151972
high_vol,E0_ideal,signal-weighted,105,0.29534763852543744,4.683178808294951,-0.04923151879724996,1.0,171.48296763369586
high_vol,E0_ideal,signal-weighted,106,0.23213595219551175,4.014936349665311,-0.029451185492318288,1.0,248.57303993976217
high_vol,E0_ideal,signal-weighted,107,0.1599238474529987,3.34323794346997,-0.04890258352040999,1.0,197.90166631354282
high_vol,E0_ideal,signal-weighted,108,0.4020948677088827,4.903285761212171,-0.05177855089830241,1.0,174.07699753018758
high_vol,E0_ideal,signal-weighted,109,0.40252669493507187,5.15969172903449,-0.04300569481136174,1.0,231.4766289160334
high_vol,E0_ideal,signal-weighted,110,0.18239114895124953,2.8247430634801276,-0.0661426243206703,1.0,207.04423920541683
high_vol,E0_ideal,naive-momentum,101,0.1298800150948909,2.7051991687881305,-0.05971195772794402,1.0,254.43996983037403
high_vol,E0_ideal,naive-momentum,102,0.2087739929176997,2.66156975549568,-0.10066338741014502,1.0,294.08795175961546
high_vol,E0_ideal,naive-momentum,103,0.07999760318987525,1.3562519711075813,-0.15271788150097532,1.0,370.8732719299628
high_vol,E0_ideal,naive-momentum,104,0.40270738599945655,5.843304678712833,-0.027998543334393444,1.0,291.9428863542587
high_vol,E0_ideal,naive-momentum,105,0.37008672956412747,4.391446843453395,-0.06278512538492087,1.0,329.7406917855225
high_vol,E0_ideal,naive-momentum,106,0.2909800275267904,4.160044722324324,-0.05228684866238276,1.0,335.0719523883874
high_vol,E0_ideal,naive-momentum,107,0.30385660134156045,4.981171746908276,-0.04196137281280088,1.0,374.284494951866
high_vol,E0_ideal,naive-momentum,108,0.4385290337403971,4.868969922357439,-0.08283333790192826,1.0,409.9626882056874
high_vol,E0_ideal,naive-momentum,109,0.41573204820662046,4.947624494131672,-0.08487328699562013,1.0,423.42463304589495
high_vol,E0_ideal,naive-momentum,110,0.3411188572381052,3.73634941495733,-0.06580457849473831,1.0,313.33760955661484
high_vol,E0_ideal,mean-reversion,101,-0.2812895083102622,-4.621382424701464,-0.3074464326566808,1.0,262.68750614177094
high_vol,E0_ideal,mean-reversion,102,-0.19174043619009096,-3.1701941672011715,-0.2392668247090447,1.0,260.4066854219135
high_vol,E0_ideal,mean-reversion,103,-0.11677640848279103,-2.173352608582743,-0.16111540525510315,1.0,342.1072408817817
high_vol,E0_ideal,mean-reversion,104,-0.3074269137686467,-5.63531164425834,-0.3219715891974808,1.0,203.7143069454283
high_vol,E0_ideal,mean-reversion,105,-0.23722835565261746,-4.246494923657216,-0.25796809292455447,1.0,236.50151124220787
high_vol,E0_ideal,mean-reversion,106,-0.10920019897768773,-1.7356284538200413,-0.23832639913396314,1.0,313.7462632279908
high_vol,E0_ideal,mean-reversion,107,-0.10873876434383278,-1.9856384878697237,-0.1850157213861775,1.0,317.3692578143714
high_vol,E0_ideal,mean-reversion,108,-0.19577566034021,-3.4581083662123606,-0.24041085635920867,1.0,240.28000980230513
high_vol,E0_ideal,mean-reversion,109,0.07319305367461193,1.5310779843410876,-0.08073735632136658,1.0,311.37512303787395
high_vol,E0_ideal,mean-reversion,110,-0.17215660687600653,-2.779990983367262,-0.23335551341692062,1.0,260.08719306237543
high_vol,E0_ideal,risk-parity,101,-0.22263535562519832,-2.7050349568631846,-0.3751503711394586,1.0,44.83880691059471
high_vol,E0_ideal,risk-parity,102,-0.034198493598014745,-0.21237288002149313,-0.31154027066403667,1.0,56.75604415729399
high_vol,E0_ideal,risk-parity,103,-0.035970544905341795,-0.3061751624236528,-0.28359212023569036,1.0,41.31595839566526
high_vol,E0_ideal,risk-parity,104,-0.03618392096664802,-0.2762261297206327,-0.3390953434154367,1.0,52.923773358914985
high_vol,E0_ideal,risk-parity,105,0.016750274064132986,0.2703887187808812,-0.3025185397489826,1.0,58.58523433556656
high_vol,E0_ideal,risk-parity,106,0.1485487315747478,1.4810875531947172,-0.28146462982229303,1.0,49.31476134957983
high_vol,E0_ideal,risk-parity,107,0.18574621735634578,1.9723170326137933,-0.21673752388428202,1.0,46.73200677027103
high_vol,E0_ideal,risk-parity,108,0.21638196371198215,1.9284751946823178,-0.2871644143987765,1.0,45.83705609186841
high_vol,E0_ideal,risk-parity,109,0.575527404054557,4.999320117066244,-0.12171146471463967,1.0,49.4614017155049
high_vol,E0_ideal,risk-parity,110,0.08913000656343306,0.8821805879942823,-0.28364751027930213,1.0,53.44419767904825
high_vol,E0_ideal,minimum-variance,101,-0.22076428782113344,-2.653493140706071,-0.3776921539936109,1.0,37.46038548067736
high_vol,E0_ideal,minimum-variance,102,-0.03996686845271846,-0.26847489397361224,-0.3119344339605793,1.0,49.78604642272666
high_vol,E0_ideal,minimum-variance,103,-0.04085152352225396,-0.36087790413216503,-0.2857838957785548,1.0,44.071338034445716
high_vol,E0_ideal,minimum-variance,104,-0.035799724127244414,-0.25920817452576,-0.3446834716170877,1.0,54.08315456600193
high_vol,E0_ideal,minimum-variance,105,0.027820825177361064,0.37414093046880254,-0.30360266535885105,1.0,52.254942732780094
high_vol,E0_ideal,minimum-variance,106,0.16013193990705177,1.571974248664102,-0.28146462982229326,1.0,42.17876752544155
high_vol,E0_ideal,minimum-variance,107,0.1694436841891871,1.8217699338950448,-0.21673752388428202,1.0,54.27030103101075
high_vol,E0_ideal,minimum-variance,108,0.2133661134018321,1.9050327779525638,-0.2871644143987765,1.0,57.3001919042392
high_vol,E0_ideal,minimum-variance,109,0.584404657915256,5.05456357107262,-0.1217093276128548,1.0,60.85379822752192
high_vol,E0_ideal,minimum-variance,110,0.011828912074470788,0.22213240314306668,-0.2836475102793019,1.0,53.20161600277249
high_vol,E0_ideal,random,101,-0.13446633571251088,-2.0442763427578785,-0.22764539632423886,1.0,714.3672035145049
high_vol,E0_ideal,random,102,-0.018488262794350452,-0.10232704844740265,-0.2782821292675284,1.0,736.490102365912
high_vol,E0_ideal,random,103,-0.09972235060129409,-1.2314149970985764,-0.26035351862122313,1.0,633.9244058180029
high_vol,E0_ideal,random,104,-0.12523735839208905,-1.6750260199491154,-0.3058974154615435,1.0,785.732768388057
high_vol,E0_ideal,random,105,0.0259632529886622,0.37056513022981996,-0.2532914224486199,1.0,796.2815806239078
high_vol,E0_ideal,random,106,0.05443262573668739,0.6963210663827607,-0.2760552690965432,1.0,846.4288504544666
high_vol,E0_ideal,random,107,0.10755094337599203,1.405200999623382,-0.1799066729808978,1.0,732.9174678459127
high_vol,E0_ideal,random,108,0.08189373730876959,0.9872090631967206,-0.24068588496140064,1.0,804.898120991084
high_vol,E0_ideal,random,109,0.307322570857832,3.431158334551574,-0.125099230456727,1.0,923.3057172415885
high_vol,E0_ideal,random,110,0.04970262172613804,0.632407680208837,-0.20311292853092422,1.0,742.1086980213423
high_vol,E1_default_stress,buy-and-hold,101,-0.2762236861043912,-3.141793075554417,-0.38588978559759646,0.9833333333333333,6021.714018702496
high_vol,E1_default_stress,buy-and-hold,102,-0.03014313125036805,-0.13390295026370108,-0.33767977818329276,0.9789915966386554,10074.137024836744
high_vol,E1_default_stress,buy-and-hold,103,0.003950327938096798,0.14668098954626604,-0.2900816968869405,0.9790794979079498,9147.974479850107
high_vol,E1_default_stress,buy-and-hold,104,-0.13095555487766408,-1.217825011539531,-0.39227986287144645,0.9790794979079498,7852.23764640832
high_vol,E1_default_stress,buy-and-hold,105,0.03916736435735624,0.4501982251719523,-0.33070016630471355,0.9831932773109243,10293.82570463234
high_vol,E1_default_stress,buy-and-hold,106,0.17416706581227825,1.5781191237895844,-0.27762072043321473,0.9832635983263598,9583.059258496127
high_vol,E1_default_stress,buy-and-hold,107,-0.017158547251460154,-0.059044034126570055,-0.25077033855025654,0.9875,8581.4367049414
high_vol,E1_default_stress,buy-and-hold,108,0.1244080708955535,1.144085548029908,-0.29488912755415597,0.9873417721518988,8386.016689204826
high_vol,E1_default_stress,buy-and-hold,109,0.48183180458403596,3.7391558943479644,-0.1405585853260164,0.9832635983263598,9076.296457168133
high_vol,E1_default_stress,buy-and-hold,110,0.1254287635036715,1.0677156539432469,-0.26125382569342226,0.9665271966527197,8898.340377719273
high_vol,E1_default_stress,signal-weighted,101,-0.0098808191999874,-0.18052460845745855,-0.07710514080714137,0.8842105263157894,3578.1467889677274
high_vol,E1_default_stress,signal-weighted,102,0.21614545557710874,2.703526644578293,-0.08426328353072399,0.9259259259259259,3784.2485867062287
high_vol,E1_default_stress,signal-weighted,103,0.03816477521238015,0.849467111675238,-0.08147306505065699,0.8846153846153846,3322.0418784063804
high_vol,E1_default_stress,signal-weighted,104,0.2729883588556907,3.7599642675421987,-0.03544218212408279,0.9292035398230089,4459.614824940998
high_vol,E1_default_stress,signal-weighted,105,0.2530201109869219,3.519856236128295,-0.07529235831122694,0.9210526315789473,4208.126490949193
high_vol,E1_default_stress,signal-weighted,106,0.2933025362613306,3.9574411139177683,-0.03422848124730227,0.9393939393939394,5567.630228212855
high_vol,E1_default_stress,signal-weighted,107,0.10137334837065737,1.858161502069368,-0.06399497536252396,0.9130434782608695,4915.222485733589
high_vol,E1_default_stress,signal-weighted,108,0.343397586309514,4.411012671175724,-0.05035407853951679,0.9015151515151515,5072.729995592667
high_vol,E1_default_stress,signal-weighted,109,0.34300290028415015,4.258142993375849,-0.049096629423516,0.9066666666666666,6227.505947471992
high_vol,E1_default_stress,signal-weighted,110,0.12160059882850827,1.7513438891011652,-0.07384866231483989,0.9126984126984127,4547.080785981212
high_vol,E1_default_stress,naive-momentum,101,0.018664458101237624,0.36867801915440757,-0.07740649307371539,0.8504672897196262,6197.170682286453
high_vol,E1_default_stress,naive-momentum,102,0.037165934584369564,0.5109832168868358,-0.20480439906742398,0.8666666666666667,8458.944949010689
high_vol,E1_default_stress,naive-momentum,103,0.029709442353691884,0.4472861443929357,-0.17461683038418707,0.8930817610062893,9248.386583499514
high_vol,E1_default_stress,naive-momentum,104,0.24338756563662778,3.411917606776634,-0.08039869405193933,0.8769230769230769,7044.99332901696
high_vol,E1_default_stress,naive-momentum,105,0.21738115414129666,2.430624314072165,-0.17352264905332315,0.8794326241134752,7739.266525029189
high_vol,E1_default_stress,naive-momentum,106,0.23561914369051484,2.6010943042962986,-0.09543016969654738,0.875,9873.959950784232
high_vol,E1_default_stress,naive-momentum,107,0.3439316258020553,4.34888719797032,-0.037998773400207075,0.9182389937106918,8143.010054875042
high_vol,E1_default_stress,naive-momentum,108,0.315682421976877,3.593698345855329,-0.08770978079421288,0.89375,9685.44896796754
high_vol,E1_default_stress,naive-momentum,109,0.30071872971800295,3.410410901560313,-0.08818046900946963,0.898876404494382,10611.35005014013
high_vol,E1_default_stress,naive-momentum,110,0.31916824320960036,2.895341639698698,-0.11156632088178531,0.8958333333333334,11787.794428508383
high_vol,E1_default_stress,mean-reversion,101,-0.30364119507060183,-4.17257737980047,-0.3616473901768378,0.9021739130434783,7272.319271806947
high_vol,E1_default_stress,mean-reversion,102,-0.21484764465392814,-2.883765378604815,-0.28822636636400056,0.8881987577639752,6602.411021422188
high_vol,E1_default_stress,mean-reversion,103,-0.239022372137068,-3.1947335068932974,-0.2718415782886271,0.8860759493670886,6769.299330148371
high_vol,E1_default_stress,mean-reversion,104,-0.29231272476001413,-4.644769044601201,-0.3353004942567497,0.9337748344370861,5760.847804414268
high_vol,E1_default_stress,mean-reversion,105,-0.27281539352062856,-3.6599971532603526,-0.31202194576649445,0.8986486486486487,6812.3077657623335
high_vol,E1_default_stress,mean-reversion,106,-0.16804528956648224,-2.4508393964911206,-0.2574606893618734,0.891156462585034,7138.952313532643
high_vol,E1_default_stress,mean-reversion,107,-0.1869162779025687,-2.7454123822132175,-0.26789800512232576,0.8731343283582089,6194.902474179794
high_vol,E1_default_stress,mean-reversion,108,-0.22350265124184765,-3.122501123620005,-0.28394204558285696,0.8928571428571429,6610.294443217722
high_vol,E1_default_stress,mean-reversion,109,-0.013583501466527537,-0.08768267946027057,-0.12840923430323625,0.8571428571428571,6511.700846438163
high_vol,E1_default_stress,mean-reversion,110,-0.13132646687726646,-1.6598062558713285,-0.2514622256349225,0.8926174496644296,6592.656114916326
high_vol,E1_default_stress,risk-parity,101,-0.31017991372667775,-3.4899527790028366,-0.43842816771303084,0.9873417721518988,7062.210372779545
high_vol,E1_default_stress,risk-parity,102,-0.1423539740914782,-1.1191052362900877,-0.36884306721761617,0.9791666666666666,12107.85276868712
high_vol,E1_default_stress,risk-parity,103,-0.13064473169227042,-1.2773236834290935,-0.3439918987278523,0.9790794979079498,6781.950053274972
high_vol,E1_default_stress,risk-parity,104,-0.08344091091707762,-0.6756309939218635,-0.3800501501224578,0.9832635983263598,8715.829030091976
high_vol,E1_default_stress,risk-parity,105,-0.05732872521697685,-0.394471015836705,-0.3496869244262998,0.9875,7582.516543525272
high_vol,E1_default_stress,risk-parity,106,0.058389852104646645,0.6301421600045908,-0.30154556519170894,0.9916317991631799,10500.065371538823
high_vol,E1_default_stress,risk-parity,107,0.06032216007490265,0.758433277164769,-0.232720584522209,0.9875,7589.634750091514
high_vol,E1_default_stress,risk-parity,108,0.090709769282177,0.8613294744799671,-0.3299173173131329,0.9831223628691983,8721.083925009272
high_vol,E1_default_stress,risk-parity,109,0.5691601290090127,4.531284757354027,-0.14838435873535416,0.9874476987447699,12345.56101136213
high_vol,E1_default_stress,risk-parity,110,0.0787752062957825,0.7466555540075593,-0.27694304026244676,0.9831932773109243,8643.110528896308
high_vol,E1_default_stress,minimum-variance,101,-0.3183225931387569,-3.622098996811937,-0.4445611875274559,0.9875,6684.757994031851
high_vol,E1_default_stress,minimum-variance,102,-0.07862086397998502,-0.6183096998003554,-0.3494756681110368,0.9833333333333333,9594.167805350027
high_vol,E1_default_stress,minimum-variance,103,-0.05680692249233199,-0.4756846682305286,-0.3161923135449527,0.9747899159663865,7042.99763409949
high_vol,E1_default_stress,minimum-variance,104,-0.0869932111046332,-0.6897983581224042,-0.3852396980386438,0.9831932773109243,8711.445762838928
high_vol,E1_default_stress,minimum-variance,105,-0.1508681819401384,-1.2032163405328407,-0.4105848637815629,0.9875,11527.610588554135
high_vol,E1_default_stress,minimum-variance,106,-0.02037051458941308,-0.08283785030458314,-0.32585311570737974,0.9833333333333333,8741.471905108214
high_vol,E1_default_stress,minimum-variance,107,0.062470968970149476,0.7744214430600815,-0.22169402889769274,0.9791666666666666,7215.608564572886
high_vol,E1_default_stress,minimum-variance,108,0.09623265437554296,0.9082856175433986,-0.318681685036744,0.9789915966386554,8810.244742144278
high_vol,E1_default_stress,minimum-variance,109,0.4662925549470154,4.165364091893664,-0.12532826847009637,0.9874476987447699,14504.935129027388
high_vol,E1_default_stress,minimum-variance,110,-0.08952538471508475,-0.5832685810890055,-0.34049131503733376,0.9742489270386266,14705.413192942286
high_vol,E1_default_stress,random,101,-0.3764484157733373,-5.334556437174023,-0.41756836790938445,0.8318181818181818,9455.41805973192
high_vol,E1_default_stress,random,102,-0.198957437508812,-2.0939801393391404,-0.3908894516965262,0.8826086956521739,11788.204389347553
high_vol,E1_default_stress,random,103,-0.14565733617960297,-1.7070064656217188,-0.3063372776932973,0.8577586206896551,10017.161115436911
high_vol,E1_default_stress,random,104,0.011737893190105098,0.2239884780875208,-0.2725609015512874,0.8839285714285714,11758.687125848155
high_vol,E1_default_stress,random,105,0.04719343415882493,0.5830830080077424,-0.24935793415755447,0.8961038961038961,12186.543035373643
high_vol,E1_default_stress,random,106,0.07490569478061349,0.8270146636110015,-0.24160603041407247,0.9148936170212766,13755.524955393785
high_vol,E1_default_stress,random,107,0.08136535266525136,1.0400054379909682,-0.18227977663614037,0.8841201716738197,12446.004940457726
high_vol,E1_default_stress,random,108,-0.009519584747309406,0.006593887445785152,-0.283716718774358,0.9177489177489178,13838.433313951164
high_vol,E1_default_stress,random,109,0.26344834713675236,2.9129919864830973,-0.10256393696556054,0.8893805309734514,13812.32923183807
high_vol,E1_default_stress,random,110,0.12997653504983453,1.3004264212701688,-0.2010951740978172,0.8584905660377359,11748.444716891854
high_vol,E2_spread_20bps,buy-and-hold,101,-0.2938053864722937,-3.3867603015173118,-0.39606128654875616,0.9833333333333333,8268.617016541915
high_vol,E2_spread_20bps,buy-and-hold,102,-0.05683654817525241,-0.3685105136354754,-0.3511277216444808,0.9791666666666666,13181.800499243554
high_vol,E2_spread_20bps,buy-and-hold,103,-0.025312348097229598,-0.13919897289185607,-0.3034726056346164,0.9790794979079498,12312.757157979479
high_vol,E2_spread_20bps,buy-and-hold,104,-0.15157683969325852,-1.4444937955320498,-0.4029264885225132,0.9833333333333333,10592.013564451596
high_vol,E2_spread_20bps,buy-and-hold,105,0.011499409233568292,0.21985552119964405,-0.3434462747299717,0.9833333333333333,13419.63029487801
high_vol,E2_spread_20bps,buy-and-hold,106,0.14268794313276656,1.330717457713905,-0.2836132275419835,0.9832635983263598,12906.791763328865
high_vol,E2_spread_20bps,buy-and-hold,107,-0.04720422778677558,-0.35769674367601423,-0.2672150950776251,0.9916317991631799,11704.430109910272
high_vol,E2_spread_20bps,buy-and-hold,108,0.09777038005704064,0.9350844636471541,-0.3004622974730238,0.9874476987447699,11289.52466015988
high_vol,E2_spread_20bps,buy-and-hold,109,0.44749360899103396,3.519090109007374,-0.14600830910108265,0.9874476987447699,12263.961543048166
high_vol,E2_spread_20bps,buy-and-hold,110,0.09797122990039386,0.8721662456026665,-0.26557214993223954,0.9705882352941176,11698.894782575
high_vol,E2_spread_20bps,signal-weighted,101,-0.023607670545218618,-0.4967611048805679,-0.08053019083837287,0.8842105263157894,4953.728836492523
high_vol,E2_spread_20bps,signal-weighted,102,0.2031713099509247,2.5652705053517044,-0.08701173535529205,0.9351851851851852,5036.134659877077
high_vol,E2_spread_20bps,signal-weighted,103,0.02687446640677016,0.6163687281604557,-0.08650021006643716,0.8846153846153846,4450.438607101335
high_vol,E2_spread_20bps,signal-weighted,104,0.2551121743601348,3.5461833834457295,-0.04018174445902811,0.9292035398230089,6170.566425655751
high_vol,E2_spread_20bps,signal-weighted,105,0.23516335879436,3.301560154925522,-0.07901101528550736,0.9210526315789473,5849.714117167567
high_vol,E2_spread_20bps,signal-weighted,106,0.2711513798082361,3.6964560736716296,-0.03585145875816276,0.9393939393939394,7651.73543806197
high_vol,E2_spread_20bps,signal-weighted,107,0.08299138381647997,1.5423926072080374,-0.06719171352477682,0.9057971014492754,6695.308131828213
high_vol,E2_spread_20bps,signal-weighted,108,0.3239424230932404,4.20322105661013,-0.054873305975646214,0.9097744360902256,6875.663859012452
high_vol,E2_spread_20bps,signal-weighted,109,0.3213454393723263,4.035847171075481,-0.0524246435729695,0.9066666666666666,8254.943173090232
high_vol,E2_spread_20bps,signal-weighted,110,0.10553279240444602,1.5404407059174245,-0.07974955624908542,0.9047619047619048,6101.947137577568
high_vol,E2_spread_20bps,naive-momentum,101,-0.0034920650041306844,0.005550285101882837,-0.0865391743609979,0.8584905660377359,8362.90747729936
high_vol,E2_spread_20bps,naive-momentum,102,0.010908444318435295,0.2162501645184205,-0.2119088288078007,0.8666666666666667,11114.85579191433
high_vol,E2_spread_20bps,naive-momentum,103,-0.0004836592119528138,0.07858262707350441,-0.19067338214011953,0.8930817610062893,12301.913161767165
high_vol,E2_spread_20bps,naive-momentum,104,0.21830706209519568,3.094115332763891,-0.09313752990238577,0.8846153846153846,9472.7401164073
high_vol,E2_spread_20bps,naive-momentum,105,0.19013311993784177,2.155826712485122,-0.18653953919847277,0.8794326241134752,10422.281814787506
high_vol,E2_spread_20bps,naive-momentum,106,0.20117240789679003,2.265442374019978,-0.1093808405317952,0.875,13196.756800382
high_vol,E2_spread_20bps,naive-momentum,107,0.3104269807821747,3.987978947656689,-0.04054541395032418,0.9182389937106918,11088.329603877635
high_vol,E2_spread_20bps,naive-momentum,108,0.282980472788698,3.2806213880270914,-0.09164328024853052,0.8875,12744.078578654759
high_vol,E2_spread_20bps,naive-momentum,109,0.263054977442583,3.039970911280467,-0.09359382575211184,0.898876404494382,14189.392486011448
high_vol,E2_spread_20bps,naive-momentum,110,0.281614927132541,2.6110188085874637,-0.1149568134797122,0.8958333333333334,15260.443609979815
high_vol,E2_spread_20bps,mean-reversion,101,-0.3237177982864635,-4.518678651003848,-0.37498073199260773,0.912568306010929,9822.794947751918
high_vol,E2_spread_20bps,mean-reversion,102,-0.23293122815803857,-3.153686680666831,-0.2992947039628453,0.8819875776397516,8798.659780838461
high_vol,E2_spread_20bps,mean-reversion,103,-0.260007679056638,-3.5243527174328233,-0.28976323248613467,0.89171974522293,9170.030016701392
high_vol,E2_spread_20bps,mean-reversion,104,-0.30821303765417707,-4.949518600529073,-0.34873065543610393,0.9271523178807947,7828.0930928285425
high_vol,E2_spread_20bps,mean-reversion,105,-0.2911231564243838,-3.942495495018411,-0.3283691351598518,0.8986486486486487,8960.282348877081
high_vol,E2_spread_20bps,mean-reversion,106,-0.18949055120617686,-2.805328817571329,-0.26496354642063,0.891156462585034,9600.685279170259
high_vol,E2_spread_20bps,mean-reversion,107,-0.20486319783966578,-3.0477277190659073,-0.27972582832757453,0.8731343283582089,8232.441045542017
high_vol,E2_spread_20bps,mean-reversion,108,-0.2422271752261993,-3.4149198657216395,-0.29863094497373954,0.8928571428571429,8800.794093672066
high_vol,E2_spread_20bps,mean-reversion,109,-0.037208947612390575,-0.38866379969023435,-0.14449603980948078,0.856,8796.638623512876
high_vol,E2_spread_20bps,mean-reversion,110,-0.1516656496540456,-1.9623381015492924,-0.26200706975845767,0.9,8946.122310777278
high_vol,E2_spread_20bps,risk-parity,101,-0.3276175015005198,-3.7392693254112537,-0.4480257149421363,0.9915966386554622,9395.788143199943
high_vol,E2_spread_20bps,risk-parity,102,-0.17388878984184708,-1.4212647451951883,-0.3855887812024842,0.9832635983263598,15815.88184431492
high_vol,E2_spread_20bps,risk-parity,103,-0.15123512044063203,-1.5138523396377752,-0.3537850243348637,0.9791666666666666,9138.159777988474
high_vol,E2_spread_20bps,risk-parity,104,-0.10668140748261878,-0.9090316497139629,-0.39153424189284647,0.9874476987447699,11740.291820399432
high_vol,E2_spread_20bps,risk-parity,105,-0.08111015629203733,-0.6166171864199412,-0.36043918374185735,0.9875,10280.993606790189
high_vol,E2_spread_20bps,risk-parity,106,0.025280284143787357,0.3417999751682,-0.3091330334722776,0.9873949579831933,14119.130171455909
high_vol,E2_spread_20bps,risk-parity,107,0.03403447462645981,0.47305677929488776,-0.23820000474592617,0.9875,10322.316743264559
high_vol,E2_spread_20bps,risk-parity,108,0.06498897807685888,0.6585519066489199,-0.33538228801979075,0.9833333333333333,11608.730694185957
high_vol,E2_spread_20bps,risk-parity,109,0.5213195256698624,4.223033007886343,-0.1538686080603141,0.9875,16737.32924534865
high_vol,E2_spread_20bps,risk-parity,110,0.05261764077233644,0.5463823170337614,-0.2804215889160532,0.9832635983263598,11443.951311395916
high_vol,E2_spread_20bps,minimum-variance,101,-0.33527624708694215,-3.86472147475682,-0.45400068123247084,0.9916666666666667,8947.2307536355
high_vol,E2_spread_20bps,minimum-variance,102,-0.10433882080607615,-0.87241066693351,-0.36225854245173206,0.9832635983263598,12711.974712263194
high_vol,E2_spread_20bps,minimum-variance,103,-0.07962200114772733,-0.7185994499477096,-0.32627926343828306,0.9666666666666667,9592.915523023896
high_vol,E2_spread_20bps,minimum-variance,104,-0.11035967059483653,-0.9196307426765215,-0.3967638506305974,0.9873949579831933,11759.207905384394
high_vol,E2_spread_20bps,minimum-variance,105,-0.18565449539093126,-1.5388780898157581,-0.42852072946914843,0.9874476987447699,15621.925976635102
high_vol,E2_spread_20bps,minimum-variance,106,-0.045832024464819376,-0.3308304300751212,-0.3317356053063699,0.9791666666666666,11656.511591001225
high_vol,E2_spread_20bps,minimum-variance,107,0.036851672808476454,0.5000079899560956,-0.2269368275987521,0.9791666666666666,9884.448840456776
high_vol,E2_spread_20bps,minimum-variance,108,0.0701376050285818,0.7020011349043894,-0.3243830030294006,0.9790794979079498,11666.551210075184
high_vol,E2_spread_20bps,minimum-variance,109,0.41175902546071863,3.758793303848799,-0.13168235286310426,0.9832635983263598,19453.1873566777
high_vol,E2_spread_20bps,minimum-variance,110,-0.13477959696556796,-0.9689831301413296,-0.350443677126437,0.9742489270386266,19662.871495349216
high_vol,E2_spread_20bps,random,101,-0.40114071829263453,-5.776432542930553,-0.4387906882591529,0.8227272727272728,12651.958435273364
high_vol,E2_spread_20bps,random,102,-0.22756233223482702,-2.442623560336992,-0.40670159522868365,0.8728070175438597,15383.261307554121
high_vol,E2_spread_20bps,random,103,-0.1764263358616588,-2.1232669063023706,-0.3224557332679171,0.8405172413793104,13471.64288124923
high_vol,E2_spread_20bps,random,104,-0.024147897598633672,-0.17952441184551396,-0.29140524739150586,0.88,15747.67851398209
high_vol,E2_spread_20bps,random,105,0.011256825829752515,0.21704259648960136,-0.26782928438920484,0.8917748917748918,16044.434102627934
high_vol,E2_spread_20bps,random,106,0.03298904490671073,0.429722790598411,-0.2532083684070632,0.9063829787234042,18208.478551650773
high_vol,E2_spread_20bps,random,107,0.03887516955033554,0.5502149603072465,-0.19271988927661843,0.9008620689655172,16672.26040854232
high_vol,E2_spread_20bps,random,108,-0.04828651230621295,-0.39860362330332005,-0.29267530652076756,0.9181034482758621,18126.47846624047
high_vol,E2_spread_20bps,random,109,0.21585795462700919,2.449604572320457,-0.12448546074856648,0.8893805309734514,18198.823764456454
high_vol,E2_spread_20bps,random,110,0.09013940283293809,0.9506943613002428,-0.20705323820766286,0.8443396226415094,15740.683770166224
high_vol,E2_latency_3,buy-and-hold,101,-0.30644984045524437,-2.7614843477874524,-0.42124577165338406,0.6583333333333333,8309.91701020029
high_vol,E2_latency_3,buy-and-hold,102,-0.2138999614425997,-1.5045900766847335,-0.4173662058932317,0.6317991631799164,9804.440476156911
high_vol,E2_latency_3,buy-and-hold,103,-0.11773576556755583,-0.7086968754951342,-0.41637219054493524,0.6108786610878661,10681.541067189299
high_vol,E2_latency_3,buy-and-hold,104,-0.23939989900044867,-1.8319991281700598,-0.4591187269964434,0.6875,11077.112306661787
high_vol,E2_latency_3,buy-and-hold,105,-0.24845908461442145,-1.5449266903820569,-0.5007519825181337,0.6666666666666666,10791.177918320029
high_vol,E2_latency_3,buy-and-hold,106,-0.08578497746222735,-0.4396683306399414,-0.4291300278137672,0.6625,11769.574811441706
high_vol,E2_latency_3,buy-and-hold,107,-0.033059037374908784,-0.15731855657809038,-0.2607042715613139,0.6583333333333333,10398.225895443076
high_vol,E2_latency_3,buy-and-hold,108,0.05034248610334702,0.4834683219696511,-0.3626559324442691,0.6708333333333333,13104.231044767617
high_vol,E2_latency_3,buy-and-hold,109,0.2506177813922792,1.7636902774327974,-0.23519268241684588,0.6458333333333334,13882.82108767867
high_vol,E2_latency_3,buy-and-hold,110,-0.10430509094053941,-0.4721732456182449,-0.47094327976270156,0.6458333333333334,14034.518344704275
high_vol,E2_latency_3,signal-weighted,101,0.08443197942990355,1.4622187148259769,-0.06845624969436503,0.6,3162.8365980608146
high_vol,E2_latency_3,signal-weighted,102,0.17082416443764203,2.4300322875391442,-0.06653491009120371,0.6306306306306306,3909.638501343236
high_vol,E2_latency_3,signal-weighted,103,-0.07817339486988306,-1.0931548045681871,-0.18880361458576367,0.6115702479338843,3222.8146168437806
high_vol,E2_latency_3,signal-weighted,104,0.2560872556177114,4.022791263096335,-0.041622128558386096,0.6330275229357798,3786.1094968894213
high_vol,E2_latency_3,signal-weighted,105,0.2655682672720783,3.0026999457922408,-0.09545121993461025,0.6859504132231405,5412.226294765243
high_vol,E2_latency_3,signal-weighted,106,0.1563466225867567,2.2604870135376354,-0.07143778629130593,0.6013986013986014,4523.799609098302
