timestamp,symbol,bid,ask,bid_qty,ask_qty,transaction_time,event_time,update_id
2024-03-01T00:03:26.892000Z,BTCUSDT,61227.60000000,61227.70000000,0.68800000,4.08600000,2024-03-01T00:03:26.892000Z,2024-03-01T00:03:26.897000Z,4070944875304
2024-03-01T00:03:27.932000Z,BTCUSDT,61227.60000000,61227.70000000,1.85800000,3.88000000,2024-03-01T00:03:27.932000Z,2024-03-01T00:03:27.936000Z,4070944936000
2024-03-01T00:03:28.940000Z,BTCUSDT,61227.60000000,61227.70000000,3.63400000,2.01900000,2024-03-01T00:03:28.940000Z,2024-03-01T00:03:28.945000Z,4070945012717
2024-03-01T00:03:29.945000Z,BTCUSDT,61227.60000000,61227.70000000,2.86100000,2.01000000,2024-03-01T00:03:29.945000Z,2024-03-01T00:03:29.949000Z,4070945065833
2024-03-01T00:03:30.952000Z,BTCUSDT,61233.20000000,61233.30000000,7.91000000,0.57600000,2024-03-01T00:03:30.952000Z,2024-03-01T00:03:30.959000Z,4070945146414
2024-03-01T00:03:31.985000Z,BTCUSDT,61239.40000000,61239.50000000,5.66900000,3.51400000,2024-03-01T00:03:31.985000Z,2024-03-01T00:03:31.992000Z,4070945229350
2024-03-01T00:03:33.001000Z,BTCUSDT,61245.30000000,61245.40000000,5.02700000,5.19500000,2024-03-01T00:03:33.001000Z,2024-03-01T00:03:33.006000Z,4070945325434
2024-03-01T00:03:34.016000Z,BTCUSDT,61245.30000000,61245.40000000,2.72500000,5.45700000,2024-03-01T00:03:34.016000Z,2024-03-01T00:03:34.023000Z,4070945391313
2024-03-01T00:03:35.017000Z,BTCUSDT,61245.30000000,61245.40000000,3.80700000,6.21800000,2024-03-01T00:03:35.017000Z,2024-03-01T00:03:35.024000Z,4070945452376
2024-03-01T00:03:36.018000Z,BTCUSDT,61245.30000000,61245.40000000,4.24700000,3.23500000,2024-03-01T00:03:36.018000Z,2024-03-01T00:03:36.023000Z,4070945546088
2024-03-01T00:03:37.026000Z,BTCUSDT,61248.60000000,61248.70000000,1.52100000,0.01500000,2024-03-01T00:03:37.026000Z,2024-03-01T00:03:37.037000Z,4070945610484
2024-03-01T00:03:38.039000Z,BTCUSDT,61256.30000000,61256.40000000,9.17800000,0.05000000,2024-03-01T00:03:38.039000Z,2024-03-01T00:03:38.044000Z,4070945755198
2024-03-01T00:03:39.040000Z,BTCUSDT,61258.20000000,61258.30000000,9.89400000,1.24900000,2024-03-01T00:03:39.040000Z,2024-03-01T00:03:39.046000Z,4070945823707
2024-03-01T00:03:40.044000Z,BTCUSDT,61258.20000000,61258.30000000,9.28000000,0.80700000,2024-03-01T00:03:40.044000Z,2024-03-01T00:03:40.051000Z,4070945886345
2024-03-01T00:03:41.049000Z,BTCUSDT,61258.20000000,61258.30000000,9.13400000,1.98700000,2024-03-01T00:03:41.049000Z,2024-03-01T00:03:41.054000Z,4070945972539
2024-03-01T00:03:42.055000Z,BTCUSDT,61258.20000000,61258.30000000,9.00800000,0.03100000,2024-03-01T00:03:42.055000Z,2024-03-01T00:03:42.062000Z,4070946029202
2024-03-01T00:03:43.061000Z,BTCUSDT,61261.20000000,61261.30000000,5.06300000,2.45300000,2024-03-01T00:03:43.061000Z,2024-03-01T00:03:43.066000Z,4070946081813
2024-03-01T00:03:44.062000Z,BTCUSDT,61261.20000000,61261.30000000,2.34200000,6.88200000,2024-03-01T00:03:44.062000Z,2024-03-01T00:03:44.069000Z,4070946148520
2024-03-01T00:03:45.071000Z,BTCUSDT,61246.20000000,61246.30000000,2.88700000,1.94200000,2024-03-01T00:03:45.071000Z,2024-03-01T00:03:45.077000Z,4070946299020
2024-03-01T00:03:46.073000Z,BTCUSDT,61245.40000000,61245.50000000,0.53000000,13.76200000,2024-03-01T00:03:46.073000Z,2024-03-01T00:03:46.078000Z,4070946382999
2024-03-01T00:03:47.075000Z,BTCUSDT,61236.30000000,61236.40000000,2.37700000,4.82600000,2024-03-01T00:03:47.075000Z,2024-03-01T00:03:47.080000Z,4070946490717
2024-03-01T00:03:48.082000Z,BTCUSDT,61236.30000000,61236.40000000,2.12000000,5.67500000,2024-03-01T00:03:48.082000Z,2024-03-01T00:03:48.087000Z,4070946555276
2024-03-01T00:03:49.082000Z,BTCUSDT,61236.30000000,61236.40000000,2.03100000,4.72800000,2024-03-01T00:03:49.082000Z,2024-03-01T00:03:49.086000Z,4070946617295
2024-03-01T00:03:50.095000Z,BTCUSDT,61236.30000000,61236.40000000,3.42000000,4.69000000,2024-03-01T00:03:50.095000Z,2024-03-01T00:03:50.099000Z,4070946694225
2024-03-01T00:03:51.099000Z,BTCUSDT,61236.30000000,61236.40000000,2.54700000,5.23800000,2024-03-01T00:03:51.099000Z,2024-03-01T00:03:51.104000Z,4070946760335
2024-03-01T00:03:52.107000Z,BTCUSDT,61236.30000000,61236.40000000,2.51200000,5.32400000,2024-03-01T00:03:52.107000Z,2024-03-01T00:03:52.115000Z,4070946829469
2024-03-01T00:03:53.144000Z,BTCUSDT,61236.30000000,61236.40000000,3.87500000,4.59700000,2024-03-01T00:03:53.144000Z,2024-03-01T00:03:53.149000Z,4070946887249
2024-03-01T00:03:54.148000Z,BTCUSDT,61237.70000000,61237.80000000,7.90700000,2.24500000,2024-03-01T00:03:54.148000Z,2024-03-01T00:03:54.154000Z,4070947029819
2024-03-01T00:03:55.148000Z,BTCUSDT,61237.70000000,61237.80000000,8.27900000,1.79800000,2024-03-01T00:03:55.148000Z,2024-03-01T00:03:55.155000Z,4070947110337
2024-03-01T00:03:56.162000Z,BTCUSDT,61237.70000000,61237.80000000,4.52700000,3.09400000,2024-03-01T00:03:56.162000Z,2024-03-01T00:03:56.166000Z,4070947206101
2024-03-01T00:03:57.175000Z,BTCUSDT,61237.70000000,61237.80000000,4.09600000,4.17400000,2024-03-01T00:03:57.175000Z,2024-03-01T00:03:57.182000Z,4070947262262
2024-03-01T00:03:58.183000Z,BTCUSDT,61237.70000000,61237.80000000,3.88500000,4.98300000,2024-03-01T00:03:58.183000Z,2024-03-01T00:03:58.187000Z,4070947312056
2024-03-01T00:03:59.202000Z,BTCUSDT,61237.70000000,61237.80000000,3.78000000,5.15500000,2024-03-01T00:03:59.202000Z,2024-03-01T00:03:59.206000Z,4070947353187
2024-03-01T00:04:00.202000Z,BTCUSDT,61237.70000000,61237.80000000,4.81300000,2.39400000,2024-03-01T00:04:00.202000Z,2024-03-01T00:04:00.206000Z,4070947407153
2024-03-01T00:04:01.220000Z,BTCUSDT,61237.70000000,61237.80000000,5.14900000,2.70800000,2024-03-01T00:04:01.220000Z,2024-03-01T00:04:01.227000Z,4070947474531
2024-03-01T00:04:02.274000Z,BTCUSDT,61237.70000000,61237.80000000,6.19700000,1.71100000,2024-03-01T00:04:02.274000Z,2024-03-01T00:04:02.278000Z,4070947557067
2024-03-01T00:04:03.275000Z,BTCUSDT,61247.10000000,61247.20000000,10.41200000,0.91900000,2024-03-01T00:04:03.275000Z,2024-03-01T00:04:03.280000Z,4070947671669
2024-03-01T00:04:04.279000Z,BTCUSDT,61247.10000000,61247.20000000,9.30500000,5.05900000,2024-03-01T00:04:04.279000Z,2024-03-01T00:04:04.285000Z,4070947761315
2024-03-01T00:04:05.281000Z,BTCUSDT,61240.00000000,61240.90000000,0.00200000,2.05700000,2024-03-01T00:04:05.281000Z,2024-03-01T00:04:05.286000Z,4070947903385
2024-03-01T00:04:06.297000Z,BTCUSDT,61236.40000000,61236.50000000,0.01000000,8.40300000,2024-03-01T00:04:06.297000Z,2024-03-01T00:04:06.303000Z,4070948019380
2024-03-01T00:04:07.302000Z,BTCUSDT,61236.40000000,61236.50000000,0.05000000,5.56400000,2024-03-01T00:04:07.302000Z,2024-03-01T00:04:07.309000Z,4070948103008
2024-03-01T00:04:08.324000Z,BTCUSDT,61235.00000000,61235.10000000,0.05900000,9.24100000,2024-03-01T00:04:08.324000Z,2024-03-01T00:04:08.334000Z,4070948203224
2024-03-01T00:04:09.367000Z,BTCUSDT,61232.00000000,61232.10000000,1.80300000,4.33600000,2024-03-01T00:04:09.367000Z,2024-03-01T00:04:09.374000Z,4070948322996
2024-03-01T00:04:10.496000Z,BTCUSDT,61232.00000000,61232.10000000,2.27300000,4.16900000,2024-03-01T00:04:10.496000Z,2024-03-01T00:04:10.501000Z,4070948385601
2024-03-01T00:04:11.517000Z,BTCUSDT,61232.00000000,61232.10000000,1.61200000,4.42500000,2024-03-01T00:04:11.517000Z,2024-03-01T00:04:11.522000Z,4070948456708
2024-03-01T00:04:12.519000Z,BTCUSDT,61224.30000000,61224.40000000,1.18300000,8.61800000,2024-03-01T00:04:12.519000Z,2024-03-01T00:04:12.522000Z,4070948616428
2024-03-01T00:04:13.522000Z,BTCUSDT,61222.00000000,61222.10000000,3.89600000,2.80600000,2024-03-01T00:04:13.522000Z,2024-03-01T00:04:13.528000Z,4070948726529
2024-03-01T00:04:14.583000Z,BTCUSDT,61228.10000000,61228.20000000,7.70600000,4.25100000,2024-03-01T00:04:14.583000Z,2024-03-01T00:04:14.589000Z,4070948830195
2024-03-01T00:04:15.594000Z,BTCUSDT,61228.10000000,61228.20000000,7.08800000,6.85800000,2024-03-01T00:04:15.594000Z,2024-03-01T00:04:15.599000Z,4070948895126
2024-03-01T00:04:16.625000Z,BTCUSDT,61228.10000000,61228.20000000,4.54000000,5.22300000,2024-03-01T00:04:16.625000Z,2024-03-01T00:04:16.632000Z,4070948957022
2024-03-01T00:04:17.639000Z,BTCUSDT,61228.10000000,61228.20000000,3.98800000,6.83200000,2024-03-01T00:04:17.639000Z,2024-03-01T00:04:17.645000Z,4070949016154
2024-03-01T00:04:18.640000Z,BTCUSDT,61228.10000000,61228.20000000,4.60800000,4.45200000,2024-03-01T00:04:18.640000Z,2024-03-01T00:04:18.647000Z,4070949081503
2024-03-01T00:04:19.662000Z,BTCUSDT,61228.10000000,61228.20000000,4.09000000,5.56300000,2024-03-01T00:04:19.662000Z,2024-03-01T00:04:19.668000Z,4070949152844
2024-03-01T00:04:20.734000Z,BTCUSDT,61228.10000000,61228.20000000,3.20700000,6.14100000,2024-03-01T00:04:20.734000Z,2024-03-01T00:04:20.739000Z,4070949223932
2024-03-01T00:04:21.900000Z,BTCUSDT,61228.10000000,61228.20000000,4.29800000,3.31400000,2024-03-01T00:04:21.900000Z,2024-03-01T00:04:21.907000Z,4070949307886
2024-03-01T00:04:22.901000Z,BTCUSDT,61228.10000000,61228.20000000,4.59900000,1.85900000,2024-03-01T00:04:22.901000Z,2024-03-01T00:04:22.907000Z,4070949378929
2024-03-01T00:04:23.909000Z,BTCUSDT,61236.00000000,61236.10000000,12.38900000,0.37900000,2024-03-01T00:04:23.909000Z,2024-03-01T00:04:23.915000Z,4070949480938
2024-03-01T00:04:24.970000Z,BTCUSDT,61241.90000000,61242.00000000,7.26900000,0.26300000,2024-03-01T00:04:24.970000Z,2024-03-01T00:04:24.976000Z,4070949576395
2024-03-01T00:04:26.062000Z,BTCUSDT,61241.90000000,61242.00000000,7.65800000,1.34900000,2024-03-01T00:04:26.062000Z,2024-03-01T00:04:26.068000Z,4070949657975
2024-03-01T00:04:27.070000Z,BTCUSDT,61241.90000000,61242.00000000,7.01100000,1.90800000,2024-03-01T00:04:27.070000Z,2024-03-01T00:04:27.075000Z,4070949726999
2024-03-01T00:04:28.071000Z,BTCUSDT,61247.30000000,61247.40000000,0.80200000,8.40500000,2024-03-01T00:04:28.071000Z,2024-03-01T00:04:28.077000Z,4070949845871
2024-03-01T00:04:29.104000Z,BTCUSDT,61247.30000000,61247.40000000,0.13500000,6.71300000,2024-03-01T00:04:29.104000Z,2024-03-01T00:04:29.112000Z,4070949925146
2024-03-01T00:04:30.112000Z,BTCUSDT,61247.30000000,61247.40000000,0.91400000,6.06700000,2024-03-01T00:04:30.112000Z,2024-03-01T00:04:30.118000Z,4070949991953
2024-03-01T00:04:31.122000Z,BTCUSDT,61243.70000000,61243.80000000,3.52200000,6.98800000,2024-03-01T00:04:31.122000Z,2024-03-01T00:04:31.128000Z,4070950089804
2024-03-01T00:04:32.140000Z,BTCUSDT,61243.70000000,61243.80000000,0.11500000,7.02100000,2024-03-01T00:04:32.140000Z,2024-03-01T00:04:32.147000Z,4070950207571
2024-03-01T00:04:33.207000Z,BTCUSDT,61240.00000000,61240.10000000,0.95000000,5.16200000,2024-03-01T00:04:33.207000Z,2024-03-01T00:04:33.216000Z,4070950331791
2024-03-01T00:04:34.219000Z,BTCUSDT,61240.00000000,61240.10000000,1.81300000,5.64300000,2024-03-01T00:04:34.219000Z,2024-03-01T00:04:34.224000Z,4070950401180
2024-03-01T00:04:35.224000Z,BTCUSDT,61240.00000000,61240.10000000,1.99500000,4.64000000,2024-03-01T00:04:35.224000Z,2024-03-01T00:04:35.229000Z,4070950455282
2024-03-01T00:04:36.234000Z,BTCUSDT,61240.00000000,61240.10000000,1.50200000,4.48200000,2024-03-01T00:04:36.234000Z,2024-03-01T00:04:36.238000Z,4070950525024
2024-03-01T00:04:37.243000Z,BTCUSDT,61240.00000000,61240.10000000,1.99100000,4.53000000,2024-03-01T00:04:37.243000Z,2024-03-01T00:04:37.247000Z,4070950578806
2024-03-01T00:04:38.243000Z,BTCUSDT,61235.80000000,61235.90000000,0.00100000,7.96600000,2024-03-01T00:04:38.243000Z,2024-03-01T00:04:38.250000Z,4070950664153
2024-03-01T00:04:39.262000Z,BTCUSDT,61229.20000000,61229.30000000,2.21500000,8.64600000,2024-03-01T00:04:39.262000Z,2024-03-01T00:04:39.268000Z,4070950778711
2024-03-01T00:04:40.281000Z,BTCUSDT,61229.20000000,61229.30000000,3.03000000,9.24800000,2024-03-01T00:04:40.281000Z,2024-03-01T00:04:40.286000Z,4070950864732
2024-03-01T00:04:41.298000Z,BTCUSDT,61223.40000000,61223.50000000,2.19600000,9.50600000,2024-03-01T00:04:41.298000Z,2024-03-01T00:04:41.304000Z,4070950954179
2024-03-01T00:04:42.308000Z,BTCUSDT,61221.70000000,61221.80000000,1.33800000,8.20700000,2024-03-01T00:04:42.308000Z,2024-03-01T00:04:42.318000Z,4070951025065
2024-03-01T00:04:43.308000Z,BTCUSDT,61220.50000000,61220.60000000,0.03900000,10.55200000,2024-03-01T00:04:43.308000Z,2024-03-01T00:04:43.313000Z,4070951106588
2024-03-01T00:04:44.308000Z,BTCUSDT,61219.40000000,61219.50000000,0.07700000,9.41400000,2024-03-01T00:04:44.308000Z,2024-03-01T00:04:44.319000Z,4070951181731
2024-03-01T00:04:45.318000Z,BTCUSDT,61211.30000000,61211.40000000,0.01800000,10.97000000,2024-03-01T00:04:45.318000Z,2024-03-01T00:04:45.324000Z,4070951283353
2024-03-01T00:04:46.347000Z,BTCUSDT,61210.60000000,61210.70000000,2.34600000,8.43600000,2024-03-01T00:04:46.347000Z,2024-03-01T00:04:46.353000Z,4070951382889
2024-03-01T00:04:47.387000Z,BTCUSDT,61210.60000000,61210.70000000,4.34300000,4.63200000,2024-03-01T00:04:47.387000Z,2024-03-01T00:04:47.392000Z,4070951473685
2024-03-01T00:04:48.412000Z,BTCUSDT,61210.60000000,61210.70000000,5.12000000,5.56600000,2024-03-01T00:04:48.412000Z,2024-03-01T00:04:48.418000Z,4070951536554
2024-03-01T00:04:49.412000Z,BTCUSDT,61210.60000000,61210.70000000,5.03000000,3.79300000,2024-03-01T00:04:49.412000Z,2024-03-01T00:04:49.417000Z,4070951595482
2024-03-01T00:04:50.417000Z,BTCUSDT,61210.60000000,61210.70000000,2.25500000,31.89000000,2024-03-01T00:04:50.417000Z,2024-03-01T00:04:50.422000Z,4070951663227
2024-03-01T00:04:51.426000Z,BTCUSDT,61210.60000000,61210.70000000,2.41900000,31.95500000,2024-03-01T00:04:51.426000Z,2024-03-01T00:04:51.433000Z,4070951727583
2024-03-01T00:04:52.430000Z,BTCUSDT,61210.60000000,61210.70000000,2.01200000,31.79400000,2024-03-01T00:04:52.430000Z,2024-03-01T00:04:52.437000Z,4070951791006
2024-03-01T00:04:53.433000Z,BTCUSDT,61210.60000000,61210.70000000,3.68700000,31.79800000,2024-03-01T00:04:53.433000Z,2024-03-01T00:04:53.436000Z,4070951856924
2024-03-01T00:04:54.440000Z,BTCUSDT,61210.60000000,61210.70000000,1.90400000,31.35000000,2024-03-01T00:04:54.440000Z,2024-03-01T00:04:54.445000Z,4070951912474
2024-03-01T00:04:55.440000Z,BTCUSDT,61208.50000000,61208.60000000,0.06500000,9.45800000,2024-03-01T00:04:55.440000Z,2024-03-01T00:04:55.444000Z,4070951972996
2024-03-01T00:04:56.440000Z,BTCUSDT,61207.20000000,61207.30000000,0.72800000,9.79100000,2024-03-01T00:04:56.440000Z,2024-03-01T00:04:56.448000Z,4070952075577
2024-03-01T00:04:57.451000Z,BTCUSDT,61201.30000000,61201.40000000,0.03200000,9.34700000,2024-03-01T00:04:57.451000Z,2024-03-01T00:04:57.457000Z,4070952232099
2024-03-01T00:04:58.453000Z,BTCUSDT,61200.30000000,61200.40000000,1.91600000,7.42800000,2024-03-01T00:04:58.453000Z,2024-03-01T00:04:58.457000Z,4070952371166
2024-03-01T00:04:59.464000Z,BTCUSDT,61200.00000000,61200.10000000,5.84000000,8.12500000,2024-03-01T00:04:59.464000Z,2024-03-01T00:04:59.470000Z,4070952490482
2024-03-01T00:05:00.464000Z,BTCUSDT,61200.00000000,61200.10000000,6.56700000,8.24800000,2024-03-01T00:05:00.464000Z,2024-03-01T00:05:00.469000Z,4070952560841
2024-03-01T00:05:01.464000Z,BTCUSDT,61203.80000000,61204.40000000,1.52300000,0.31000000,2024-03-01T00:05:01.464000Z,2024-03-01T00:05:01.476000Z,4070952654000
2024-03-01T00:05:02.464000Z,BTCUSDT,61215.50000000,61215.60000000,1.60300000,3.72700000,2024-03-01T00:05:02.464000Z,2024-03-01T00:05:02.470000Z,4070952823940
2024-03-01T00:05:03.467000Z,BTCUSDT,61216.90000000,61217.00000000,11.45500000,1.55800000,2024-03-01T00:05:03.467000Z,2024-03-01T00:05:03.474000Z,4070952936070
2024-03-01T00:05:04.513000Z,BTCUSDT,61217.80000000,61217.90000000,11.39500000,0.39800000,2024-03-01T00:05:04.513000Z,2024-03-01T00:05:04.519000Z,4070953021199
2024-03-01T00:05:05.525000Z,BTCUSDT,61217.80000000,61217.90000000,3.80400000,4.13000000,2024-03-01T00:05:05.525000Z,2024-03-01T00:05:05.530000Z,4070953098158
2024-03-01T00:05:06.550000Z,BTCUSDT,61215.50000000,61215.60000000,3.11400000,4.33700000,2024-03-01T00:05:06.550000Z,2024-03-01T00:05:06.555000Z,4070953241709
2024-03-01T00:05:07.574000Z,BTCUSDT,61215.50000000,61215.60000000,3.87200000,4.24100000,2024-03-01T00:05:07.574000Z,2024-03-01T00:05:07.579000Z,4070953312652
2024-03-01T00:05:08.619000Z,BTCUSDT,61225.00000000,61225.10000000,10.84700000,0.85800000,2024-03-01T00:05:08.619000Z,2024-03-01T00:05:08.626000Z,4070953430793
2024-03-01T00:05:09.628000Z,BTCUSDT,61225.00000000,61225.10000000,10.67100000,0.07300000,2024-03-01T00:05:09.628000Z,2024-03-01T00:05:09.633000Z,4070953505125
2024-03-01T00:05:10.650000Z,BTCUSDT,61229.30000000,61229.40000000,5.62700000,4.16300000,2024-03-01T00:05:10.650000Z,2024-03-01T00:05:10.656000Z,4070953595163
2024-03-01T00:05:11.650000Z,BTCUSDT,61229.30000000,61229.40000000,5.78000000,5.81300000,2024-03-01T00:05:11.650000Z,2024-03-01T00:05:11.656000Z,4070953662211
2024-03-01T00:05:12.702000Z,BTCUSDT,61229.30000000,61229.40000000,4.00200000,3.07600000,2024-03-01T00:05:12.702000Z,2024-03-01T00:05:12.706000Z,4070953771127
2024-03-01T00:05:13.716000Z,BTCUSDT,61229.30000000,61229.40000000,4.79700000,0.69600000,2024-03-01T00:05:13.716000Z,2024-03-01T00:05:13.725000Z,4070953878037
2024-03-01T00:05:14.775000Z,BTCUSDT,61229.30000000,61229.40000000,4.06100000,0.96500000,2024-03-01T00:05:14.775000Z,2024-03-01T00:05:14.781000Z,4070953973238
2024-03-01T00:05:15.842000Z,BTCUSDT,61229.30000000,61229.40000000,4.29800000,0.65700000,2024-03-01T00:05:15.842000Z,2024-03-01T00:05:15.847000Z,4070954040062
2024-03-01T00:05:16.842000Z,BTCUSDT,61239.90000000,61240.00000000,13.89400000,0.21000000,2024-03-01T00:05:16.842000Z,2024-03-01T00:05:16.857000Z,4070954164821
2024-03-01T00:05:17.996000Z,BTCUSDT,61241.60000000,61241.70000000,11.86300000,1.75100000,2024-03-01T00:05:17.996000Z,2024-03-01T00:05:18.002000Z,4070954259346
2024-03-01T00:05:19.002000Z,BTCUSDT,61245.30000000,61245.40000000,16.19300000,0.19500000,2024-03-01T00:05:19.002000Z,2024-03-01T00:05:19.014000Z,4070954363378
2024-03-01T00:05:20.005000Z,BTCUSDT,61246.90000000,61247.00000000,14.21700000,0.00500000,2024-03-01T00:05:20.005000Z,2024-03-01T00:05:20.014000Z,4070954452158
2024-03-01T00:05:21.006000Z,BTCUSDT,61258.40000000,61258.50000000,6.66000000,2.81300000,2024-03-01T00:05:21.006000Z,2024-03-01T00:05:21.014000Z,4070954570422
2024-03-01T00:05:22.072000Z,BTCUSDT,61265.70000000,61265.80000000,5.24400000,0.96500000,2024-03-01T00:05:22.072000Z,2024-03-01T00:05:22.079000Z,4070954713722
2024-03-01T00:05:23.072000Z,BTCUSDT,61272.00000000,61272.10000000,7.18900000,1.09200000,2024-03-01T00:05:23.072000Z,2024-03-01T00:05:23.078000Z,4070954844516
2024-03-01T00:05:24.125000Z,BTCUSDT,61273.20000000,61273.30000000,6.09600000,0.54000000,2024-03-01T00:05:24.125000Z,2024-03-01T00:05:24.135000Z,4070955012339
2024-03-01T00:05:25.163000Z,BTCUSDT,61273.20000000,61273.30000000,10.38200000,0.79800000,2024-03-01T00:05:25.163000Z,2024-03-01T00:05:25.169000Z,4070955119647
2024-03-01T00:05:26.167000Z,BTCUSDT,61273.50000000,61273.60000000,8.53700000,0.83400000,2024-03-01T00:05:26.167000Z,2024-03-01T00:05:26.174000Z,4070955200574
2024-03-01T00:05:27.174000Z,BTCUSDT,61273.50000000,61273.60000000,8.76900000,1.31000000,2024-03-01T00:05:27.174000Z,2024-03-01T00:05:27.179000Z,4070955289837
2024-03-01T00:05:28.175000Z,BTCUSDT,61273.50000000,61273.60000000,6.64200000,2.35400000,2024-03-01T00:05:28.175000Z,2024-03-01T00:05:28.182000Z,4070955355955
2024-03-01T00:05:29.178000Z,BTCUSDT,61279.90000000,61280.00000000,9.69100000,0.60900000,2024-03-01T00:05:29.178000Z,2024-03-01T00:05:29.182000Z,4070955450270
2024-03-01T00:05:30.184000Z,BTCUSDT,61282.90000000,61283.00000000,13.26100000,2.09100000,2024-03-01T00:05:30.184000Z,2024-03-01T00:05:30.190000Z,4070955516344
2024-03-01T00:05:31.198000Z,BTCUSDT,61282.90000000,61283.00000000,13.98200000,3.31700000,2024-03-01T00:05:31.198000Z,2024-03-01T00:05:31.203000Z,4070955579420
2024-03-01T00:05:32.199000Z,BTCUSDT,61282.90000000,61283.00000000,14.73000000,0.08500000,2024-03-01T00:05:32.199000Z,2024-03-01T00:05:32.205000Z,4070955660585
2024-03-01T00:05:33.210000Z,BTCUSDT,61290.20000000,61290.30000000,7.74200000,0.00200000,2024-03-01T00:05:33.210000Z,2024-03-01T00:05:33.220000Z,4070955771089
2024-03-01T00:05:34.221000Z,BTCUSDT,61293.90000000,61294.00000000,10.77400000,0.24700000,2024-03-01T00:05:34.221000Z,2024-03-01T00:05:34.227000Z,4070955865894
2024-03-01T00:05:35.225000Z,BTCUSDT,61293.90000000,61294.00000000,11.16600000,0.18700000,2024-03-01T00:05:35.225000Z,2024-03-01T00:05:35.231000Z,4070955930452
2024-03-01T00:05:36.227000Z,BTCUSDT,61295.90000000,61296.00000000,8.61200000,0.16000000,2024-03-01T00:05:36.227000Z,2024-03-01T00:05:36.234000Z,4070956032979
2024-03-01T00:05:37.228000Z,BTCUSDT,61296.40000000,61296.50000000,16.59800000,0.06400000,2024-03-01T00:05:37.228000Z,2024-03-01T00:05:37.233000Z,4070956121292
2024-03-01T00:05:38.228000Z,BTCUSDT,61299.90000000,61300.00000000,5.97500000,2.64600000,2024-03-01T00:05:38.228000Z,2024-03-01T00:05:38.234000Z,4070956199394
2024-03-01T00:05:39.234000Z,BTCUSDT,61299.90000000,61300.00000000,5.61100000,2.56200000,2024-03-01T00:05:39.234000Z,2024-03-01T00:05:39.242000Z,4070956267509
2024-03-01T00:05:40.250000Z,BTCUSDT,61299.90000000,61300.00000000,6.49200000,1.13900000,2024-03-01T00:05:40.250000Z,2024-03-01T00:05:40.254000Z,4070956330254
2024-03-01T00:05:41.250000Z,BTCUSDT,61299.90000000,61300.00000000,6.81500000,1.78800000,2024-03-01T00:05:41.250000Z,2024-03-01T00:05:41.255000Z,4070956420021
2024-03-01T00:05:42.312000Z,BTCUSDT,61299.90000000,61300.00000000,6.79200000,2.11500000,2024-03-01T00:05:42.312000Z,2024-03-01T00:05:42.319000Z,4070956484938
2024-03-01T00:05:43.377000Z,BTCUSDT,61299.90000000,61300.00000000,6.74000000,2.33300000,2024-03-01T00:05:43.377000Z,2024-03-01T00:05:43.388000Z,4070956547523
2024-03-01T00:05:44.418000Z,BTCUSDT,61299.90000000,61300.00000000,6.19700000,3.65400000,2024-03-01T00:05:44.418000Z,2024-03-01T00:05:44.424000Z,4070956605826
2024-03-01T00:05:45.484000Z,BTCUSDT,61299.90000000,61300.00000000,6.70000000,2.01900000,2024-03-01T00:05:45.484000Z,2024-03-01T00:05:45.489000Z,4070956663348
2024-03-01T00:05:46.486000Z,BTCUSDT,61299.90000000,61300.00000000,6.50400000,0.95600000,2024-03-01T00:05:46.486000Z,2024-03-01T00:05:46.492000Z,4070956716114
2024-03-01T00:05:47.487000Z,BTCUSDT,61299.90000000,61300.00000000,6.62800000,1.34400000,2024-03-01T00:05:47.487000Z,2024-03-01T00:05:47.492000Z,4070956780274
2024-03-01T00:05:48.523000Z,BTCUSDT,61303.00000000,61303.10000000,7.80200000,2.61000000,2024-03-01T00:05:48.523000Z,2024-03-01T00:05:48.528000Z,4070956843940
2024-03-01T00:05:49.527000Z,BTCUSDT,61303.00000000,61303.10000000,4.45300000,2.49500000,2024-03-01T00:05:49.527000Z,2024-03-01T00:05:49.533000Z,4070956903166
2024-03-01T00:05:50.557000Z,BTCUSDT,61290.00000000,61290.10000000,5.02700000,2.86100000,2024-03-01T00:05:50.557000Z,2024-03-01T00:05:50.563000Z,4070957065410
2024-03-01T00:05:51.583000Z,BTCUSDT,61282.80000000,61282.90000000,1.05300000,2.34800000,2024-03-01T00:05:51.583000Z,2024-03-01T00:05:51.588000Z,4070957169665
2024-03-01T00:05:52.583000Z,BTCUSDT,61287.00000000,61287.10000000,1.55900000,0.22100000,2024-03-01T00:05:52.583000Z,2024-03-01T00:05:52.591000Z,4070957235216
2024-03-01T00:05:53.592000Z,BTCUSDT,61287.00000000,61287.10000000,1.90300000,1.26500000,2024-03-01T00:05:53.592000Z,2024-03-01T00:05:53.597000Z,4070957288904
2024-03-01T00:05:54.645000Z,BTCUSDT,61287.00000000,61287.10000000,1.60900000,1.42300000,2024-03-01T00:05:54.645000Z,2024-03-01T00:05:54.651000Z,4070957348871
2024-03-01T00:05:55.664000Z,BTCUSDT,61296.40000000,61296.50000000,6.18700000,0.25300000,2024-03-01T00:05:55.664000Z,2024-03-01T00:05:55.673000Z,4070957453209
2024-03-01T00:05:56.703000Z,BTCUSDT,61298.10000000,61298.20000000,4.42000000,2.35400000,2024-03-01T00:05:56.703000Z,2024-03-01T00:05:56.709000Z,4070957522549
