frequency,sessions_per_week,decision_interval_minutes,n_symbols,approval_latency_minutes,review_base_minutes,review_minutes_per_order,expiry_minutes,weekly_budget_minutes,chain_compute_p95_ms,attention_minutes_per_session,effective_latency_minutes,session_wall_minutes,weekly_attention_minutes,expiry_ok,backlog_ok,budget_ok,feasible,binding_constraints,session_of_first_expiry,auto_approval_fraction_for_budget
hourly,168.0,60.0,39,15.0,2.0,0.2,1440.0,60.0,156.4029,9.8,15.0,15.002607,1646.4,True,True,False,False,budget,,0.9636
hourly,168.0,60.0,39,60.0,2.0,0.2,1440.0,60.0,156.4029,9.8,60.0,60.002607,1646.4,True,False,False,False,budget;backlog,529402,0.9636
hourly,168.0,60.0,40,1.0,2.0,0.2,1440.0,60.0,156.2918,10.0,10.0,10.002605,1680.0,True,True,False,False,budget,,0.9643
hourly,168.0,60.0,40,5.0,2.0,0.2,1440.0,60.0,156.2918,10.0,10.0,10.002605,1680.0,True,True,False,False,budget,,0.9643
hourly,168.0,60.0,40,15.0,2.0,0.2,1440.0,60.0,156.2918,10.0,15.0,15.002605,1680.0,True,True,False,False,budget,,0.9643
hourly,168.0,60.0,40,60.0,2.0,0.2,1440.0,60.0,156.2918,10.0,60.0,60.002605,1680.0,True,False,False,False,budget;backlog,529779,0.9643
hourly,168.0,60.0,41,1.0,2.0,0.2,1440.0,60.0,156.1807,10.2,10.2,10.202603,1713.6,True,True,False,False,budget,,0.965
hourly,168.0,60.0,41,5.0,2.0,0.2,1440.0,60.0,156.1807,10.2,10.2,10.202603,1713.6,True,True,False,False,budget,,0.965
hourly,168.0,60.0,41,15.0,2.0,0.2,1440.0,60.0,156.1807,10.2,15.0,15.002603,1713.6,True,True,False,False,budget,,0.965
hourly,168.0,60.0,41,60.0,2.0,0.2,1440.0,60.0,156.1807,10.2,60.0,60.002603,1713.6,True,False,False,False,budget;backlog,530156,0.965
hourly,168.0,60.0,42,1.0,2.0,0.2,1440.0,60.0,156.0696,10.4,10.4,10.402601,1747.2,True,True,False,False,budget,,0.9657
hourly,168.0,60.0,42,5.0,2.0,0.2,1440.0,60.0,156.0696,10.4,10.4,10.402601,1747.2,True,True,False,False,budget,,0.9657
hourly,168.0,60.0,42,15.0,2.0,0.2,1440.0,60.0,156.0696,10.4,15.0,15.002601,1747.2,True,True,False,False,budget,,0.9657
hourly,168.0,60.0,42,60.0,2.0,0.2,1440.0,60.0,156.0696,10.4,60.0,60.002601,1747.2,True,False,False,False,budget;backlog,530533,0.9657
hourly,168.0,60.0,43,1.0,2.0,0.2,1440.0,60.0,155.9585,10.6,10.6,10.602599,1780.8,True,True,False,False,budget,,0.9663
hourly,168.0,60.0,43,5.0,2.0,0.2,1440.0,60.0,155.9585,10.6,10.6,10.602599,1780.8,True,True,False,False,budget,,0.9663
hourly,168.0,60.0,43,15.0,2.0,0.2,1440.0,60.0,155.9585,10.6,15.0,15.002599,1780.8,True,True,False,False,budget,,0.9663
hourly,168.0,60.0,43,60.0,2.0,0.2,1440.0,60.0,155.9585,10.6,60.0,60.002599,1780.8,True,False,False,False,budget;backlog,530911,0.9663
hourly,168.0,60.0,44,1.0,2.0,0.2,1440.0,60.0,155.8474,10.8,10.8,10.802597,1814.4,True,True,False,False,budget,,0.9669
hourly,168.0,60.0,44,5.0,2.0,0.2,1440.0,60.0,155.8474,10.8,10.8,10.802597,1814.4,True,True,False,False,budget,,0.9669
hourly,168.0,60.0,44,15.0,2.0,0.2,1440.0,60.0,155.8474,10.8,15.0,15.002597,1814.4,True,True,False,False,budget,,0.9669
hourly,168.0,60.0,44,60.0,2.0,0.2,1440.0,60.0,155.8474,10.8,60.0,60.002597,1814.4,True,False,False,False,budget;backlog,531289,0.9669
hourly,168.0,60.0,45,1.0,2.0,0.2,1440.0,60.0,155.7363,11.0,11.0,11.002596,1848.0,True,True,False,False,budget,,0.9675
hourly,168.0,60.0,45,5.0,2.0,0.2,1440.0,60.0,155.7363,11.0,11.0,11.002596,1848.0,True,True,False,False,budget,,0.9675
hourly,168.0,60.0,45,15.0,2.0,0.2,1440.0,60.0,155.7363,11.0,15.0,15.002596,1848.0,True,True,False,False,budget,,0.9675
hourly,168.0,60.0,45,60.0,2.0,0.2,1440.0,60.0,155.7363,11.0,60.0,60.002596,1848.0,True,False,False,False,budget;backlog,531668,0.9675
hourly,168.0,60.0,46,1.0,2.0,0.2,1440.0,60.0,155.6252,11.2,11.2,11.202594,1881.6,True,True,False,False,budget,,0.9681
hourly,168.0,60.0,46,5.0,2.0,0.2,1440.0,60.0,155.6252,11.2,11.2,11.202594,1881.6,True,True,False,False,budget,,0.9681
hourly,168.0,60.0,46,15.0,2.0,0.2,1440.0,60.0,155.6252,11.2,15.0,15.002594,1881.6,True,True,False,False,budget,,0.9681
hourly,168.0,60.0,46,60.0,2.0,0.2,1440.0,60.0,155.6252,11.2,60.0,60.002594,1881.6,True,False,False,False,budget;backlog,532048,0.9681
hourly,168.0,60.0,47,1.0,2.0,0.2,1440.0,60.0,155.5141,11.4,11.4,11.402592,1915.2,True,True,False,False,budget,,0.9687
hourly,168.0,60.0,47,5.0,2.0,0.2,1440.0,60.0,155.5141,11.4,11.4,11.402592,1915.2,True,True,False,False,budget,,0.9687
hourly,168.0,60.0,47,15.0,2.0,0.2,1440.0,60.0,155.5141,11.4,15.0,15.002592,1915.2,True,True,False,False,budget,,0.9687
hourly,168.0,60.0,47,60.0,2.0,0.2,1440.0,60.0,155.5141,11.4,60.0,60.002592,1915.2,True,False,False,False,budget;backlog,532428,0.9687
hourly,168.0,60.0,48,1.0,2.0,0.2,1440.0,60.0,155.403,11.6,11.6,11.60259,1948.8,True,True,False,False,budget,,0.9692
hourly,168.0,60.0,48,5.0,2.0,0.2,1440.0,60.0,155.403,11.6,11.6,11.60259,1948.8,True,True,False,False,budget,,0.9692
hourly,168.0,60.0,48,15.0,2.0,0.2,1440.0,60.0,155.403,11.6,15.0,15.00259,1948.8,True,True,False,False,budget,,0.9692
hourly,168.0,60.0,48,60.0,2.0,0.2,1440.0,60.0,155.403,11.6,60.0,60.00259,1948.8,True,False,False,False,budget;backlog,532809,0.9692
hourly,168.0,60.0,49,1.0,2.0,0.2,1440.0,60.0,155.2919,11.8,11.8,11.802588,1982.4,True,True,False,False,budget,,0.9697
hourly,168.0,60.0,49,5.0,2.0,0.2,1440.0,60.0,155.2919,11.8,11.8,11.802588,1982.4,True,True,False,False,budget,,0.9697
hourly,168.0,60.0,49,15.0,2.0,0.2,1440.0,60.0,155.2919,11.8,15.0,15.002588,1982.4,True,True,False,False,budget,,0.9697
hourly,168.0,60.0,49,60.0,2.0,0.2,1440.0,60.0,155.2919,11.8,60.0,60.002588,1982.4,True,False,False,False,budget;backlog,533190,0.9697
hourly,168.0,60.0,50,1.0,2.0,0.2,1440.0,60.0,155.1808,12.0,12.0,12.002586,2016.0,True,True,False,False,budget,,0.9702
hourly,168.0,60.0,50,5.0,2.0,0.2,1440.0,60.0,155.1808,12.0,12.0,12.002586,2016.0,True,True,False,False,budget,,0.9702
hourly,168.0,60.0,50,15.0,2.0,0.2,1440.0,60.0,155.1808,12.0,15.0,15.002586,2016.0,True,True,False,False,budget,,0.9702
hourly,168.0,60.0,50,60.0,2.0,0.2,1440.0,60.0,155.1808,12.0,60.0,60.002586,2016.0,True,False,False,False,budget;backlog,533572,0.9702
per-minute,10080.0,1.0,1,1.0,2.0,0.2,1440.0,60.0,139.2928,2.2,2.2,2.202322,22176.0,True,False,False,False,budget;backlog,1197,0.9973
per-minute,10080.0,1.0,1,5.0,2.0,0.2,1440.0,60.0,139.2928,2.2,5.0,5.002322,22176.0,True,False,False,False,budget;backlog,360,0.9973
per-minute,10080.0,1.0,1,15.0,2.0,0.2,1440.0,60.0,139.2928,2.2,15.0,15.002322,22176.0,True,False,False,False,budget;backlog,103,0.9973
per-minute,10080.0,1.0,1,60.0,2.0,0.2,1440.0,60.0,139.2928,2.2,60.0,60.002322,22176.0,True,False,False,False,budget;backlog,25,0.9973
per-minute,10080.0,1.0,2,1.0,2.0,0.2,1440.0,60.0,138.1617,2.4,2.4,2.402303,24192.0,True,False,False,False,budget;backlog,1027,0.9975
per-minute,10080.0,1.0,2,5.0,2.0,0.2,1440.0,60.0,138.1617,2.4,5.0,5.002303,24192.0,True,False,False,False,budget;backlog,360,0.9975
per-minute,10080.0,1.0,2,15.0,2.0,0.2,1440.0,60.0,138.1617,2.4,15.0,15.002303,24192.0,True,False,False,False,budget;backlog,103,0.9975
per-minute,10080.0,1.0,2,60.0,2.0,0.2,1440.0,60.0,138.1617,2.4,60.0,60.002303,24192.0,True,False,False,False,budget;backlog,25,0.9975
per-minute,10080.0,1.0,3,1.0,2.0,0.2,1440.0,60.0,140.4949,2.6,2.6,2.602342,26208.0,True,False,False,False,budget;backlog,899,0.9977
per-minute,10080.0,1.0,3,5.0,2.0,0.2,1440.0,60.0,140.4949,2.6,5.0,5.002342,26208.0,True,False,False,False,budget;backlog,360,0.9977
per-minute,10080.0,1.0,3,15.0,2.0,0.2,1440.0,60.0,140.4949,2.6,15.0,15.002342,26208.0,True,False,False,False,budget;backlog,103,0.9977
per-minute,10080.0,1.0,3,60.0,2.0,0.2,1440.0,60.0,140.4949,2.6,60.0,60.002342,26208.0,True,False,False,False,budget;backlog,25,0.9977
per-minute,10080.0,1.0,4,1.0,2.0,0.2,1440.0,60.0,142.828,2.8,2.8,2.80238,28224.0,True,False,False,False,budget;backlog,799,0.9979
per-minute,10080.0,1.0,4,5.0,2.0,0.2,1440.0,60.0,142.828,2.8,5.0,5.00238,28224.0,True,False,False,False,budget;backlog,360,0.9979
per-minute,10080.0,1.0,4,15.0,2.0,0.2,1440.0,60.0,142.828,2.8,15.0,15.00238,28224.0,True,False,False,False,budget;backlog,103,0.9979
per-minute,10080.0,1.0,4,60.0,2.0,0.2,1440.0,60.0,142.828,2.8,60.0,60.00238,28224.0,True,False,False,False,budget;backlog,25,0.9979
per-minute,10080.0,1.0,5,1.0,2.0,0.2,1440.0,60.0,145.1612,3.0,3.0,3.002419,30240.0,True,False,False,False,budget;backlog,719,0.998
per-minute,10080.0,1.0,5,5.0,2.0,0.2,1440.0,60.0,145.1612,3.0,5.0,5.002419,30240.0,True,False,False,False,budget;backlog,360,0.998
per-minute,10080.0,1.0,5,15.0,2.0,0.2,1440.0,60.0,145.1612,3.0,15.0,15.002419,30240.0,True,False,False,False,budget;backlog,103,0.998
per-minute,10080.0,1.0,5,60.0,2.0,0.2,1440.0,60.0,145.1612,3.0,60.0,60.002419,30240.0,True,False,False,False,budget;backlog,25,0.998
per-minute,10080.0,1.0,6,1.0,2.0,0.2,1440.0,60.0,145.8864,3.2,3.2,3.202431,32256.0,True,False,False,False,budget;backlog,654,0.9981
per-minute,10080.0,1.0,6,5.0,2.0,0.2,1440.0,60.0,145.8864,3.2,5.0,5.002431,32256.0,True,False,False,False,budget;backlog,360,0.9981
per-minute,10080.0,1.0,6,15.0,2.0,0.2,1440.0,60.0,145.8864,3.2,15.0,15.002431,32256.0,True,False,False,False,budget;backlog,103,0.9981
per-minute,10080.0,1.0,6,60.0,2.0,0.2,1440.0,60.0,145.8864,3.2,60.0,60.002431,32256.0,True,False,False,False,budget;backlog,25,0.9981
per-minute,10080.0,1.0,7,1.0,2.0,0.2,1440.0,60.0,146.6116,3.4,3.4,3.402444,34272.0,True,False,False,False,budget;backlog,599,0.9982
per-minute,10080.0,1.0,7,5.0,2.0,0.2,1440.0,60.0,146.6116,3.4,5.0,5.002444,34272.0,True,False,False,False,budget;backlog,360,0.9982
per-minute,10080.0,1.0,7,15.0,2.0,0.2,1440.0,60.0,146.6116,3.4,15.0,15.002444,34272.0,True,False,False,False,budget;backlog,103,0.9982
per-minute,10080.0,1.0,7,60.0,2.0,0.2,1440.0,60.0,146.6116,3.4,60.0,60.002444,34272.0,True,False,False,False,budget;backlog,25,0.9982
per-minute,10080.0,1.0,8,1.0,2.0,0.2,1440.0,60.0,147.3368,3.6,3.6,3.602456,36288.0,True,False,False,False,budget;backlog,553,0.9983
per-minute,10080.0,1.0,8,5.0,2.0,0.2,1440.0,60.0,147.3368,3.6,5.0,5.002456,36288.0,True,False,False,False,budget;backlog,360,0.9983
per-minute,10080.0,1.0,8,15.0,2.0,0.2,1440.0,60.0,147.3368,3.6,15.0,15.002456,36288.0,True,False,False,False,budget;backlog,103,0.9983
per-minute,10080.0,1.0,8,60.0,2.0,0.2,1440.0,60.0,147.3368,3.6,60.0,60.002456,36288.0,True,False,False,False,budget;backlog,25,0.9983
per-minute,10080.0,1.0,9,1.0,2.0,0.2,1440.0,60.0,148.062,3.8,3.8,3.802468,38304.0,True,False,False,False,budget;backlog,514,0.9984
per-minute,10080.0,1.0,9,5.0,2.0,0.2,1440.0,60.0,148.062,3.8,5.0,5.002468,38304.0,True,False,False,False,budget;backlog,360,0.9984
per-minute,10080.0,1.0,9,15.0,2.0,0.2,1440.0,60.0,148.062,3.8,15.0,15.002468,38304.0,True,False,False,False,budget;backlog,103,0.9984
per-minute,10080.0,1.0,9,60.0,2.0,0.2,1440.0,60.0,148.062,3.8,60.0,60.002468,38304.0,True,False,False,False,budget;backlog,25,0.9984
per-minute,10080.0,1.0,10,1.0,2.0,0.2,1440.0,60.0,148.7872,4.0,4.0,4.00248,40320.0,True,False,False,False,budget;backlog,480,0.9985
per-minute,10080.0,1.0,10,5.0,2.0,0.2,1440.0,60.0,148.7872,4.0,5.0,5.00248,40320.0,True,False,False,False,budget;backlog,360,0.9985
per-minute,10080.0,1.0,10,15.0,2.0,0.2,1440.0,60.0,148.7872,4.0,15.0,15.00248,40320.0,True,False,False,False,budget;backlog,103,0.9985
per-minute,10080.0,1.0,10,60.0,2.0,0.2,1440.0,60.0,148.7872,4.0,60.0,60.00248,40320.0,True,False,False,False,budget;backlog,25,0.9985
per-minute,10080.0,1.0,11,1.0,2.0,0.2,1440.0,60.0,149.3986,4.2,4.2,4.20249,42336.0,True,False,False,False,budget;backlog,450,0.9986
per-minute,10080.0,1.0,11,5.0,2.0,0.2,1440.0,60.0,149.3986,4.2,5.0,5.00249,42336.0,True,False,False,False,budget;backlog,360,0.9986
per-minute,10080.0,1.0,11,15.0,2.0,0.2,1440.0,60.0,149.3986,4.2,15.0,15.00249,42336.0,True,False,False,False,budget;backlog,103,0.9986
per-minute,10080.0,1.0,11,60.0,2.0,0.2,1440.0,60.0,149.3986,4.2,60.0,60.00249,42336.0,True,False,False,False,budget;backlog,25,0.9986
per-minute,10080.0,1.0,12,1.0,2.0,0.2,1440.0,60.0,150.01,4.4,4.4,4.4025,44352.0,True,False,False,False,budget;backlog,423,0.9986
per-minute,10080.0,1.0,12,5.0,2.0,0.2,1440.0,60.0,150.01,4.4,5.0,5.0025,44352.0,True,False,False,False,budget;backlog,360,0.9986
per-minute,10080.0,1.0,12,15.0,2.0,0.2,1440.0,60.0,150.01,4.4,15.0,15.0025,44352.0,True,False,False,False,budget;backlog,103,0.9986
per-minute,10080.0,1.0,12,60.0,2.0,0.2,1440.0,60.0,150.01,4.4,60.0,60.0025,44352.0,True,False,False,False,budget;backlog,25,0.9986
per-minute,10080.0,1.0,13,1.0,2.0,0.2,1440.0,60.0,150.6214,4.6,4.6,4.60251,46368.0,True,False,False,False,budget;backlog,400,0.9987
per-minute,10080.0,1.0,13,5.0,2.0,0.2,1440.0,60.0,150.6214,4.6,5.0,5.00251,46368.0,True,False,False,False,budget;backlog,360,0.9987
per-minute,10080.0,1.0,13,15.0,2.0,0.2,1440.0,60.0,150.6214,4.6,15.0,15.00251,46368.0,True,False,False,False,budget;backlog,103,0.9987
per-minute,10080.0,1.0,13,60.0,2.0,0.2,1440.0,60.0,150.6214,4.6,60.0,60.00251,46368.0,True,False,False,False,budget;backlog,25,0.9987
per-minute,10080.0,1.0,14,1.0,2.0,0.2,1440.0,60.0,151.2328,4.8,4.8,4.802521,48384.0,True,False,False,False,budget;backlog,379,0.9988
per-minute,10080.0,1.0,14,5.0,2.0,0.2,1440.0,60.0,151.2328,4.8,5.0,5.002521,48384.0,True,False,False,False,budget;backlog,360,0.9988
per-minute,10080.0,1.0,14,15.0,2.0,0.2,1440.0,60.0,151.2328,4.8,15.0,15.002521,48384.0,True,False,False,False,budget;backlog,103,0.9988
per-minute,10080.0,1.0,14,60.0,2.0,0.2,1440.0,60.0,151.2328,4.8,60.0,60.002521,48384.0,True,False,False,False,budget;backlog,25,0.9988
per-minute,10080.0,1.0,15,1.0,2.0,0.2,1440.0,60.0,151.8442,5.0,5.0,5.002531,50400.0,True,False,False,False,budget;backlog,360,0.9988
per-minute,10080.0,1.0,15,5.0,2.0,0.2,1440.0,60.0,151.8442,5.0,5.0,5.002531,50400.0,True,False,False,False,budget;backlog,360,0.9988
per-minute,10080.0,1.0,15,15.0,2.0,0.2,1440.0,60.0,151.8442,5.0,15.0,15.002531,50400.0,True,False,False,False,budget;backlog,103,0.9988
per-minute,10080.0,1.0,15,60.0,2.0,0.2,1440.0,60.0,151.8442,5.0,60.0,60.002531,50400.0,True,False,False,False,budget;backlog,25,0.9988
per-minute,10080.0,1.0,16,1.0,2.0,0.2,1440.0,60.0,152.4556,5.2,5.2,5.202541,52416.0,True,False,False,False,budget;backlog,343,0.9989
per-minute,10080.0,1.0,16,5.0,2.0,0.2,1440.0,60.0,152.4556,5.2,5.2,5.202541,52416.0,True,False,False,False,budget;backlog,343,0.9989
per-minute,10080.0,1.0,16,15.0,2.0,0.2,1440.0,60.0,152.4556,5.2,15.0,15.002541,52416.0,True,False,False,False,budget;backlog,103,0.9989
per-minute,10080.0,1.0,16,60.0,2.0,0.2,1440.0,60.0,152.4556,5.2,60.0,60.002541,52416.0,True,False,False,False,budget;backlog,25,0.9989
per-minute,10080.0,1.0,17,1.0,2.0,0.2,1440.0,60.0,153.067,5.4,5.4,5.402551,54432.0,True,False,False,False,budget;backlog,327,0.9989
per-minute,10080.0,1.0,17,5.0,2.0,0.2,1440.0,60.0,153.067,5.4,5.4,5.402551,54432.0,True,False,False,False,budget;backlog,327,0.9989
per-minute,10080.0,1.0,17,15.0,2.0,0.2,1440.0,60.0,153.067,5.4,15.0,15.002551,54432.0,True,False,False,False,budget;backlog,103,0.9989
per-minute,10080.0,1.0,17,60.0,2.0,0.2,1440.0,60.0,153.067,5.4,60.0,60.002551,54432.0,True,False,False,False,budget;backlog,25,0.9989
per-minute,10080.0,1.0,18,1.0,2.0,0.2,1440.0,60.0,153.6785,5.6,5.6,5.602561,56448.0,True,False,False,False,budget;backlog,313,0.9989
per-minute,10080.0,1.0,18,5.0,2.0,0.2,1440.0,60.0,153.6785,5.6,5.6,5.602561,56448.0,True,False,False,False,budget;backlog,313,0.9989
per-minute,10080.0,1.0,18,15.0,2.0,0.2,1440.0,60.0,153.6785,5.6,15.0,15.002561,56448.0,True,False,False,False,budget;backlog,103,0.9989
per-minute,10080.0,1.0,18,60.0,2.0,0.2,1440.0,60.0,153.6785,5.6,60.0,60.002561,56448.0,True,False,False,False,budget;backlog,25,0.9989
per-minute,10080.0,1.0,19,1.0,2.0,0.2,1440.0,60.0,154.2899,5.8,5.8,5.802571,58464.0,True,False,False,False,budget;backlog,300,0.999
per-minute,10080.0,1.0,19,5.0,2.0,0.2,1440.0,60.0,154.2899,5.8,5.8,5.802571,58464.0,True,False,False,False,budget;backlog,300,0.999
per-minute,10080.0,1.0,19,15.0,2.0,0.2,1440.0,60.0,154.2899,5.8,15.0,15.002571,58464.0,True,False,False,False,budget;backlog,103,0.999
per-minute,10080.0,1.0,19,60.0,2.0,0.2,1440.0,60.0,154.2899,5.8,60.0,60.002571,58464.0,True,False,False,False,budget;backlog,25,0.999
per-minute,10080.0,1.0,20,1.0,2.0,0.2,1440.0,60.0,154.9013,6.0,6.0,6.002582,60480.0,True,False,False,False,budget;backlog,288,0.999
per-minute,10080.0,1.0,20,5.0,2.0,0.2,1440.0,60.0,154.9013,6.0,6.0,6.002582,60480.0,True,False,False,False,budget;backlog,288,0.999
per-minute,10080.0,1.0,20,15.0,2.0,0.2,1440.0,60.0,154.9013,6.0,15.0,15.002582,60480.0,True,False,False,False,budget;backlog,103,0.999
per-minute,10080.0,1.0,20,60.0,2.0,0.2,1440.0,60.0,154.9013,6.0,60.0,60.002582,60480.0,True,False,False,False,budget;backlog,25,0.999
per-minute,10080.0,1.0,21,1.0,2.0,0.2,1440.0,60.0,155.5127,6.2,6.2,6.202592,62496.0,True,False,False,False,budget;backlog,277,0.999
per-minute,10080.0,1.0,21,5.0,2.0,0.2,1440.0,60.0,155.5127,6.2,6.2,6.202592,62496.0,True,False,False,False,budget;backlog,277,0.999
per-minute,10080.0,1.0,21,15.0,2.0,0.2,1440.0,60.0,155.5127,6.2,15.0,15.002592,62496.0,True,False,False,False,budget;backlog,103,0.999
per-minute,10080.0,1.0,21,60.0,2.0,0.2,1440.0,60.0,155.5127,6.2,60.0,60.002592,62496.0,True,False,False,False,budget;backlog,25,0.999
per-minute,10080.0,1.0,22,1.0,2.0,0.2,1440.0,60.0,156.1241,6.4,6.4,6.402602,64512.0,True,False,False,False,budget;backlog,267,0.9991
per-minute,10080.0,1.0,22,5.0,2.0,0.2,1440.0,60.0,156.1241,6.4,6.4,6.402602,64512.0,True,False,False,False,budget;backlog,267,0.9991
per-minute,10080.0,1.0,22,15.0,2.0,0.2,1440.0,60.0,156.1241,6.4,15.0,15.002602,64512.0,True,False,False,False,budget;backlog,103,0.9991
per-minute,10080.0,1.0,22,60.0,2.0,0.2,1440.0,60.0,156.1241,6.4,60.0,60.002602,64512.0,True,False,False,False,budget;backlog,25,0.9991
per-minute,10080.0,1.0,23,1.0,2.0,0.2,1440.0,60.0,156.7355,6.6,6.6,6.602612,66528.0,True,False,False,False,budget;backlog,257,0.9991
per-minute,10080.0,1.0,23,5.0,2.0,0.2,1440.0,60.0,156.7355,6.6,6.6,6.602612,66528.0,True,False,False,False,budget;backlog,257,0.9991
per-minute,10080.0,1.0,23,15.0,2.0,0.2,1440.0,60.0,156.7355,6.6,15.0,15.002612,66528.0,True,False,False,False,budget;backlog,103,0.9991
per-minute,10080.0,1.0,23,60.0,2.0,0.2,1440.0,60.0,156.7355,6.6,60.0,60.002612,66528.0,True,False,False,False,budget;backlog,25,0.9991
per-minute,10080.0,1.0,24,1.0,2.0,0.2,1440.0,60.0,157.3469,6.8,6.8,6.802622,68544.0,True,False,False,False,budget;backlog,248,0.9991
per-minute,10080.0,1.0,24,5.0,2.0,0.2,1440.0,60.0,157.3469,6.8,6.8,6.802622,68544.0,True,False,False,False,budget;backlog,248,0.9991
per-minute,10080.0,1.0,24,15.0,2.0,0.2,1440.0,60.0,157.3469,6.8,15.0,15.002622,68544.0,True,False,False,False,budget;backlog,103,0.9991
per-minute,10080.0,1.0,24,60.0,2.0,0.2,1440.0,60.0,157.3469,6.8,60.0,60.002622,68544.0,True,False,False,False,budget;backlog,25,0.9991
per-minute,10080.0,1.0,25,1.0,2.0,0.2,1440.0,60.0,157.9583,7.0,7.0,7.002633,70560.0,True,False,False,False,budget;backlog,240,0.9991
per-minute,10080.0,1.0,25,5.0,2.0,0.2,1440.0,60.0,157.9583,7.0,7.0,7.002633,70560.0,True,False,False,False,budget;backlog,240,0.9991
per-minute,10080.0,1.0,25,15.0,2.0,0.2,1440.0,60.0,157.9583,7.0,15.0,15.002633,70560.0,True,False,False,False,budget;backlog,103,0.9991
per-minute,10080.0,1.0,25,60.0,2.0,0.2,1440.0,60.0,157.9583,7.0,60.0,60.002633,70560.0,True,False,False,False,budget;backlog,25,0.9991
per-minute,10080.0,1.0,26,1.0,2.0,0.2,1440.0,60.0,157.8472,7.2,7.2,7.202631,72576.0,True,False,False,False,budget;backlog,232,0.9992
per-minute,10080.0,1.0,26,5.0,2.0,0.2,1440.0,60.0,157.8472,7.2,7.2,7.202631,72576.0,True,False,False,False,budget;backlog,232,0.9992
per-minute,10080.0,1.0,26,15.0,2.0,0.2,1440.0,60.0,157.8472,7.2,15.0,15.002631,72576.0,True,False,False,False,budget;backlog,103,0.9992
per-minute,10080.0,1.0,26,60.0,2.0,0.2,1440.0,60.0,157.8472,7.2,60.0,60.002631,72576.0,True,False,False,False,budget;backlog,25,0.9992
per-minute,10080.0,1.0,27,1.0,2.0,0.2,1440.0,60.0,157.7361,7.4,7.4,7.402629,74592.0,True,False,False,False,budget;backlog,225,0.9992
per-minute,10080.0,1.0,27,5.0,2.0,0.2,1440.0,60.0,157.7361,7.4,7.4,7.402629,74592.0,True,False,False,False,budget;backlog,225,0.9992
per-minute,10080.0,1.0,27,15.0,2.0,0.2,1440.0,60.0,157.7361,7.4,15.0,15.002629,74592.0,True,False,False,False,budget;backlog,103,0.9992
per-minute,10080.0,1.0,27,60.0,2.0,0.2,1440.0,60.0,157.7361,7.4,60.0,60.002629,74592.0,True,False,False,False,budget;backlog,25,0.9992
per-minute,10080.0,1.0,28,1.0,2.0,0.2,1440.0,60.0,157.625,7.6,7.6,7.602627,76608.0,True,False,False,False,budget;backlog,218,0.9992
per-minute,10080.0,1.0,28,5.0,2.0,0.2,1440.0,60.0,157.625,7.6,7.6,7.602627,76608.0,True,False,False,False,budget;backlog,218,0.9992
per-minute,10080.0,1.0,28,15.0,2.0,0.2,1440.0,60.0,157.625,7.6,15.0,15.002627,76608.0,True,False,False,False,budget;backlog,103,0.9992
per-minute,10080.0,1.0,28,60.0,2.0,0.2,1440.0,60.0,157.625,7.6,60.0,60.002627,76608.0,True,False,False,False,budget;backlog,25,0.9992
per-minute,10080.0,1.0,29,1.0,2.0,0.2,1440.0,60.0,157.5139,7.8,7.8,7.802625,78624.0,True,False,False,False,budget;backlog,212,0.9992
per-minute,10080.0,1.0,29,5.0,2.0,0.2,1440.0,60.0,157.5139,7.8,7.8,7.802625,78624.0,True,False,False,False,budget;backlog,212,0.9992
per-minute,10080.0,1.0,29,15.0,2.0,0.2,1440.0,60.0,157.5139,7.8,15.0,15.002625,78624.0,True,False,False,False,budget;backlog,103,0.9992
per-minute,10080.0,1.0,29,60.0,2.0,0.2,1440.0,60.0,157.5139,7.8,60.0,60.002625,78624.0,True,False,False,False,budget;backlog,25,0.9992
per-minute,10080.0,1.0,30,1.0,2.0,0.2,1440.0,60.0,157.4028,8.0,8.0,8.002623,80640.0,True,False,False,False,budget;backlog,206,0.9993
per-minute,10080.0,1.0,30,5.0,2.0,0.2,1440.0,60.0,157.4028,8.0,8.0,8.002623,80640.0,True,False,False,False,budget;backlog,206,0.9993
per-minute,10080.0,1.0,30,15.0,2.0,0.2,1440.0,60.0,157.4028,8.0,15.0,15.002623,80640.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,30,60.0,2.0,0.2,1440.0,60.0,157.4028,8.0,60.0,60.002623,80640.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,31,1.0,2.0,0.2,1440.0,60.0,157.2917,8.2,8.2,8.202622,82656.0,True,False,False,False,budget;backlog,200,0.9993
per-minute,10080.0,1.0,31,5.0,2.0,0.2,1440.0,60.0,157.2917,8.2,8.2,8.202622,82656.0,True,False,False,False,budget;backlog,200,0.9993
per-minute,10080.0,1.0,31,15.0,2.0,0.2,1440.0,60.0,157.2917,8.2,15.0,15.002622,82656.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,31,60.0,2.0,0.2,1440.0,60.0,157.2917,8.2,60.0,60.002622,82656.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,32,1.0,2.0,0.2,1440.0,60.0,157.1806,8.4,8.4,8.40262,84672.0,True,False,False,False,budget;backlog,195,0.9993
per-minute,10080.0,1.0,32,5.0,2.0,0.2,1440.0,60.0,157.1806,8.4,8.4,8.40262,84672.0,True,False,False,False,budget;backlog,195,0.9993
